tweet	label
አልገባው ላለ አናቱ ላይ ትምህርት ቤት አትሰራበት።	negative
የምርጫ ውጤት ሰርፕራይዝ ሲሆን ይጥማል።	neutral
ካንሰር ከሰሃራ በታች ባሉ የአፍሪካ ሀገራት በዚህ አከባቢ ላይ ያሉት የካንሰር ዓይነቶች ሌላ ቦታ ላይ እየታዩ ካሉት የካንሰር ዓይነቶች የተለዩ በመሆናቸው አከባቢውን መሰረት ያደረገ…	neutral
ሙስናውና የመልካም አስተዳዳር እጦቱ በእጅጉ እጨመረ ነው።	neutral
እውነት ነበር ግን እስርቤት ጨክናበታለች!	neutral
ቆይ ግን ከምር በወንድ የምትጠራት ምን ብላ ቆሽትህን እንዲህ ብታደብነው ነው	negative
ወረዳ ታግተው ከነበሩ ታዳጊዎች የ ኛው ህይዎት አልፏል። በአጋቾቹ በጥይት ተመቶ ቆስሎ የነበረው ታዳጊ በጎንደር ሬፈራል ሆስፒታል የህክምና እርዳታ ቢደረግለትም መትረፍ አልቻለም።…	neutral
የቅዱሳን ፣ የጠቢባን ምድር ቅዱስ ላሊበላ ጦቢያ ?❤?	positive
አንዳችም የክለብ አመራር የ አመት የክለቡን እቅድ አቅርብ ቢባልኮ? ያለው የለም። ቆይ ከቦርድ ጋር ተሰብስቤ ምናምን ነው የሚለው?። ስብሰባ ከነማ ሁላ?	neutral
ሰበር ሰበር ዜና! ለማ መገርሳ ትናንት ለስራ ወደ ውጭ አገር ለመሄድ ኤርፖርት በለመደው VIP መስመር ለመግባት ሲሞክር ከልክለውት ከተራው ተሳፋሪ ጋር ተራ ይዞ እንዲሳፈር በማ…	positive
፮ ♥? ሰማዕቷ በምልጃ ፀሎቷ ሀገራችንን ኢትዮጵያ ከክፉ ሁሉ ትታደግልን። አሜን ሰላም ለሀገራችን?❤?	positive
ጥሩ ቀማሽ ነው ለማለት ነው	positive
ዳውድ ኢብሳ እና ብርሃኑ ነጋ (ፕ/ር)	neutral
በነ ስዬ አብረሃ ጊዜ እንደተደረገው ተራ በቀል ሹፌርና ቁልፍ መቀማት ቢሮ ማሸግና የውሸት ህግ በአንድ ሌሊት አውጥቶ እስር ቤት መወርወር…	negative
እሱ አዲስ አመት ነበራ ?	neutral
ኛ ወደ ቆሮንቶስ ሰዎች- Corinthians : የጌታ የኢየሱስ ክርስቶስ ጸጋ የእግዚአብሔርም ፍቅር የመንፈስ ቅዱስም ኅብረት ከሁላችሁ ጋር ይሁን።	positive
ለጌታችን ለአምላካችን ለብርሃኑ ልደቱ በሰላም በጤ አደረሰን/ረሳችሁ! [፮ትንቢት ኢሳያስ] ሕንፃ ተወልዶልናልና፤ወንድ ልጅም ተስጥቶናልና፤ አለቅነትም በጫንቃው ላይ ይሆናል፤ ስሙም ድንቅ መካር፤…	positive
ለቤት ተቆራጭ ብዙ ታማኝነት ነው ይአ ሲ ኢ ምኤ	neutral
ይኼ ሰው ምንድነው ሚያጨሰው?	negative
መልካሙ ተበጀ <<ያን ጎራ>> ?ያን ጎራ ያን ሰፈር በየት ልክሰሰው በየት አግኝቼ በየት ልውቀሰው ደብቆብኛል ያችን ኩሩ ሰው።፣?	neutral
እንደገና? የወደፊቶቹን sure	negative
የfb አካውንቴን ተዝረፍኩ አሁን ከኔ ምን ልታገኙ ነው? ሌባ ላመሉ ዳቦ ይልሳል የሚባለው ይሄኔ ነው ሆሆ ወይ ጣጣ	negative
ትንሽ ስጋ እንደ መርፌ ትወጋ የሚለው ተረሳ በቃ? ወገንህን ተቃውመህ ምነው ሰልፍ ወጣህ? የወንድም እና እህቶችህን ነፍስ በየቀኑ የሚበላውን የአረመኔ ስርአትን ምነው ዝም አልከው?	negative
የሆነ የማላውቀው ቦታ ይወስደኛል ይሄንን ዘፈን ስሰማ.	neutral
አቶ ታከለ ጎበዝ	positive
በጣም የሚገርም ነገር ነው ለካ ቀድሞ ገድሎታል።	neutral
እኔ በአባቴ እንዳለሁ እናንተም በእኔ እንዳላችሁ እኔም በእናንተ እንዳለሁ በዚያን ቀን ታውቃላችሁ። ትእዛዜ በእርሱ ዘንድ ያለው እርሱም የሚጠብቀኝ እርሱ የሚወደኝ እርሱ ነው ፤ አባቴ…	positive
አይገርምም ከሀህወሃት መቀሌ ጥርግ ብላ የገባች ለት ነበር ይህ ተረት የተረተው ሁለት ዓመት ሆነው አትዘገይ እሺ	positive
ለዚህ ነው ስጋ በሊታ ለመሆን የወሰንኩት!	neutral
አረ ውሸት በቃን ሌላው ቢቀር እውነት አውሩ	neutral
አህ	negative
የኢህአዴግ አባል ፓርቲዎች በውህደት ወደ ብልፅግና ያደረጉትን ሽግግር የሳውል ወደ ጳውሎስን የመሰለ ያርግላቸው። አሜን በል?	positive
Yayesew Shimelis ተፈትችያለሁ ብሎ ቢለጥፍም፥ ፌስ ቡክ ገፁ በሱ ቁጥጥር ስር ስለመሆኑ ማረጋገጥ አልቻልኩም፡፡ ስልኩም እንደተዘጋ ነው፡፡ ዱርየዎቹ የሆነ ድራማ እየሰሩ ስላለመሆናቸው እርግጠኛ አይደለሁም፡፡	neutral
So ዛሬ ከተበላ ፆሙ አስራ አምስት ቀን ነው ማለት ነው!	neutral
እንዲያ ካልሽ ፒስ በቃ ያንቺ ጤና ስለሚያሳስበኝ ነው	positive
የወንድ ቆንጆም ምርጥ ስራ ነው፤ ውሸታምን ጊዜ ወስደህ ስማው። የሰቀላት እኮ የመጀመሪያ አልበሟ ገበያ ላይ አዲስና ምርጥ ሳውንድ ይዞ መምጣቱ ነው(በዚህ ተስማምተናል…	positive
በርታ መሪያችን አብቹ ሁልጊዜም ከአንተ አመራር ጋር በመሆን በኢኮኖሚውም ይሁን በሳይንሱ እንዲሁም ከአካባቢ ወንድሞችና እህት አገሮች ጋር በመሆን አስተማማኝ ሰላም…	positive
እንዴ? እነዚህ ቃላቶች ለካስ ሌላ ትርጉም አላቸው	neutral
ህዝባዊ ግንባር ክንደይ ምዑታት ጀጋኑ ታንኪ ዘቃጽሉ ብእምኒ ጀነራል ዝማርኹ ኣፍርዩ፣ ህግደፍ ናይ ኣረግቶት ውድብ ዘፍርዮም ዘሎ ሕልኩሳት ክኣ ከም ሰበይቲ ሓርጭ…	neutral
የጥላቻ ምንጭ ወይም የተፈጠረውን ችግር የሚያባብሱ የጥላቻ ምንጮችን ከመካከላቸን እናውጣ	positive
ምንም ሰምና ወርቅ የለውም። ቃሉ የግዕዝ…	neutral
ካሜራ ማን ካየ ያደርገዋል?	neutral
አብርሽ የሚሰማህን ለማለት የምትፈልገውን ለመግለፅ ቃል አጥተህ ታውቃለህ? በትክክል እየተሰማኝ ያለው እሱ ነው አንዳንዴ የሰውን ቁስል የበለጠ ከማድማት ዝምታ ወርቅ እኮ…	positive
ለመላው የክርስትና እምነት ተከታዮች እንኳን ለ ዓ.ም ለገና በዓል አደረሣችሁ። በዓሉ የሰላም የፍቅር የመቸቻል ከምንግዜውም በላይ አንድነታችንን የምናጠናክርበት ባዓል እንዲሆን መልካም ምኞቴ ነው።	positive
መአተኛ ሰው ምን አጋጥሞህ ነው አንተ እራሱ እንዲ ያሰብከው ሀንትዬ .	neutral
በ ሺህ ካሬ ላይ የአድዋ ፓርክን እንዲሰራ የ. ቢሊየን ብር ውል የወሰደው የቻይናው ጂያንግሱም ያለ ጨረታና ያለ ግልጽነት ያገኘው ውል ነው።	neutral
ኃጢአተኛ ነፍስህ ከድነት በላይ ነው እናም ሰላምን እና ህመምንም አታውቅም ፣ ብቸኛው የባዶነት ቅዝቃዜ ብቻ ነው የንስሐ ጊዜ ተጠናቅቋል ፣ ምክንያቱም ጥፋቶችህ በክፉ ዓይነትህ ከማንኛውም ተልእኮ ይበ…	negative
በጣም ልብ የሚነካ ህይወት ነው አሁን ያለህበት ግዜ መጨረሻው ሳይሆን መጀመሪያው ነው ወላጆችህን…	neutral
ቡና ወዳጆች በሙሉ እንኳን ደስስ ያለን። በቃ እኔ ማቱሳላን ነው መሆን የምፈልገው! ?	positive
የተቃጠለው አንድ መስጂድ ብቻ ነው: ሌሎቹ የመስኮት (መስታወት) መሰበር ነው የገጠማቸው! ከሙስሊም አጣሪ ኮሚቴስ አንዱ! ሌላው ፕሮፓጋንዳ ነው	neutral
አሁን የፓርቲ ስም ይዘሀል / ነገ ምርጫ ቦርድ እዉቅና ይሰጥሀል / እራስን ግልፅ በሆነ ሁኔታ ለህዝብ ማቅረብ መልካም ነው። / ባለአደራ እያልክ ስታደነቁረን ከረምክ	negative
የአምራች አድራሻቸው የማይታወቅና ተጭበርብረው የተመረቱ የምግብ ዓይነቶች ገበያ ላይ መኖራቸው ተገለጸ	neutral
መብራት አለማጥፋት እንደትልቅ ስጦታ ይታይላችኋል	neutral
ሉቃስ ፤ ማርያምም እንዲህ አለች፡— ፤ ነፍሴ ጌታን ታከብረዋለች፥ መንፈሴም በአምላኬ በመድኃኒቴ ሐሴት ታደርጋለች፤ ፤ የባሪያይቱን ውርደት ተመልክቶአልና። እነሆም፥ ከዛሬ…	positive
እንኳን ደስአለህ ያ ሊሙጥ ሃሳብህ ስለተሳካ ግን ለ አንዴ እና ለመጨረሻ ግዜ ከኦሮሞ ልብ መውጣትህን ላበስርህ እፍልጋለው! የኦሮሞ ህዝብ አጨበርባር ልጅ የለውም !	neutral
አንተን ማዋራት አለብኝ ስለሁሉም ነገር እባክህ አግኘኝ	positive
mota የሞጣ መስጂዶች ቃጠሎን በተመለከተ የኢ/እ/ጉ/ጠ/ም/ቤት የሰጠው ሙሉ ጋዜጣዊ መግለጫ እና ሪፖርት	neutral
ምርጫ የአገሪቱ ሰላም እና መረጋጋት ፈተና ሊሆኑ እንደሚችሉ ጠቅላይ ምኒስትር ዐቢይ አሕመድ ተናገሩ። ምርጫው በመጪው ግንቦት አሊያም ሰኔ ወር ሊካሔድ እንደሚችል ጠቁመዋል።…	positive
ብልፅግና ፓርቲ aka PP ?	neutral
ይህንንም ፎቶ ጨምሩት	neutral
በኃላቪን ፣ በኢየን እና በማይኪ ኃይል ፣ ወደ ዘላለማዊ የቅጣት ፍርድ እረገምሃለሁ ፡፡ መቼም አይተው የማያውቁ ልጆች ከአንቺ በተሻለ ሁኔታ ይህንን ትዕይንት ሊጽፉ ይችላሉ ፣ እንዴት…	negative
ህግ እና ስርአትን የሚያስከብር መንግስት አለ ብለው ደህንነታችን ይጠበቃል ብለው አምነው ለትምህርት ከቤታቸው የወጡ ተማሪዎች ለምን ታገቱ? ይህን ያህል ጊዜ መንግስት የት ነበር?…	negative
ይሄ የወያኔ ስራ ነው ወያኔ የሌባብድን ካልጠፋ ኢትዪጽያ ሰላም አታገኝም ወያኔ በዘረፍው ገንዘብ ድሩዩ እየገዛ ዶክተር አብይ ማስተዳደር እንደማይችል ለማረግ ነው የወያኔ ሀሳብ።	neutral
እሁድ ከሰዓት በኋላ ነው። ነገን የራሳቸው ማድረግ፣ ትናንታቸውን ተሞርክዘው ወደፊት መስፈንጠር የሚፈልጉ የነገ የሀገራችን ተስፋ የሆኑ ወጣቶች በሞሽን የማማከርና ስልጠና ማዕከል ውስጥ ከትመዋል።	positive
This type of መሰገጥ ገና መጀመሩ ነው ። በ ሜትር ልዩነት በሩ ያለፈን ወንዝ ሁሉ ፀበል ነው እያለ ሲየጠር የኖረው ያልደነቃችሁ በ km ሬዲየስ አንድ መስጂድ አጥር አሳመማችሁ አይደል ?	negative
የሚያሳዝነው እነዚህን ጥያቄ በገዛ እጃችን ስልጣን ካሳቀፍነው እና በደንብ ካመቻቸ በኃላ ምናልባት ከዓመት በኃላ እናነሳና ያኔ ይገባናል .ጅብ ከሄደ ውሻ ጮኸ ይሆናል	neutral
እኔና ለማ መገርሳ እሚለየን መቃብር ብቻ ነው። ኣብይ አህመድ አቤት ክህደት መጨረሻ	negative
እድሉን ባገኘህበት ሰዓት እና አጋጣሚ ሁሉ አዳዲስ ሰዎችን አፍራበት በእርግጠኝነት አንድ ቀን ይጠቅሙሃል	positive
ለመሆኑ እነዚህ ምርቶች ይታወቃሉ ወይ ብለን የባዛሩን አዘጋጅ ኃላፊ ጠይቀናል፡፡ኃላፊው የሐገር ውስጡን እንጂ የውጪውን የሚቆጣጠረው ሌላ ነው የሚል መልስ ሰጥተውናል፡፡ ሸገር ይሄንን…	neutral
ድል ለዲሞክራሲ ?	positive
በተግባር ድርጅትህ የሚያደርገው አንተም ዛሬ የደረከው ነው፣አዲስ ነገር አይደለም።ለማንኛውም መልካም ቅዳሜ	neutral
የመመረጥ እድሉ ሰፊ ይሆናል: ህዝቡ ደራሽ ይፈልጋል እምነት መጣል: ይፈልጋል: እንፈልጋለን: በዘር ከፋፍሎ ህዝብ ከህዝብ…	neutral
ታህሳስ ፣ አውደ ዓመትን በተለያየ ሁኔታ ውስጥ ሆኖ ማክበር እንዴት ያለ ነው፡፡ በስራ ላይ፣በሰው ሃገር፣በስደት፣በእስር ቤት፣ በጎዳና ላይ፣በሌላም ሁኔታ ውስጥ ሊሆን ይች…	neutral
ከክትክታ ወደ እስክስታ እንዴት እንደገባችሁ ገና አሁን እያነበብኩኝ ነው	negative
ኛ እ/ር የዘመናት ሁሉ ባለቤት ዘላለማዊ ነው። የእ/ር ዘላለማዊነት ከነበረው ነገር ሳያጎል አዲስም ነገር ሳይጨምር መለወጥ የሌለበት ነው። እ/ር በግዜ አይሰፈረም ምክንያቱም ግዜ እ…	positive
የሀሳበ ግልፅነትን ፣ የልብን ንፁህነትን ሀገር ሰላም ትሁን ፣ እድሜውንም ይስጠን አንተም ደህና ሁን ፣ አብረን እናያለን ፕርስትሮይካን ፣ ግላስኖስቱን ።	positive
በግድ የበታችነት ስሜት ይስማህ ነው? Sorry	negative
የጨርቦሌ ህዝብ ነፃ አውጭ ግንባር የሚል ፖለቲካል ፓርቲ ለመመሥረት የሚያስችል ገቢ ማሰባሰቢያ . ቢሆን ኖሮ ይሄኔ ከጠየከው መጠን ከ እጥፍ በላይ ይሰ…	neutral
ድርጅቱ ከተቋቋመው አላማ ውጪ እየተንቀሳቀሰ ነው የሚል ዜና እንዳንሰማ? እንዴት እኝህ የምያክል ጉመት ፖለቲከኛና የኢትዮጵያዊያን ህዝብ ተወዳጅ ከነፍሰበላው ጃ-…	negative
ሞን አይነት ከባድ ጊዜ እያሳለፉ እንዳሉ ታየኝ ፤ ነፃነትህን አጥተህ በየመንገዱ እና በየሄዱበት መነጋገሪያ መሆን በጣም ይቀፋል።	neutral
? ውይኔ ዲግሪ የገዛ ሁላ እየተጋለጠ ነው	positive
እራሴን ከገደልኩ አይደለም	negative
ጠብቂ! ግን እገዛዋለሁ ይመስለኛል ዛሬ ነው ሚለቀቀው	neutral
ላለመድገም እንዲረዳን ብታስታውሰኝ ጥሩ ነበር።	neutral
ፍልጥ ጭንቅላት ሌላ ምን ይባላል	negative
ይኼ ቺስታ ሕዝብ ተመቸው በለኛ! አፍጥኑት! አፍጥኑት! ማለታቸው አይቀርም።	neutral
ለካ አሁንም ህወሓት ራሷን ታከስማለች ብሎ የሚጠብቅ ሰው አለ። ደሞኮ bazinga ይሉኛል ብዬ ስጠብቅ ፊታቸውን ኮስተር አድርገው ነው የጠየቁኝ። ) ለካ የዚህ አገር ሰው በደንብ አይተዋወ…	negative
ዶክተር በፓርላማው ፊት ለፊት ቃለ መኃላ የምትፈፅም መሠልከኝሳ! በሠላም ነው? / የአንድን ብሔር የበላይነት፤ ጀግንነት እንዲሁም ፍቅር እየተገለፀ ሃገርን መምራት ማሰብ ግን ቂልነት ነው።	negative
ጥር ፣ በኮሮና ቫይረስ ተጠርጥሮ ለተጨማሪ የላብራቶሪ ምርመራ ወደ ደቡብ አፍሪካ ተልኮ የነበረው የ ዜጎች ናሙና ከቫይረሱ ነጻ መሆኑን የጤና ሚኒስቴር ሚንስትር ዲኤታ…	positive
ሪፖርት | ሀዲያ ሆሳዕና የዓመቱን የመጀመርያ ድል አሳክቷል	positive
?በጣም! በተለይ ረጅም ስም ሲኖርሽ። እኔ ለምሳሌ ሙሉ ስሜን ጠርተው እስከሚጨርሱ አቤት ብዬ አጠገባቸው ሄጄ ሁሉ መቀመጥ እችላለሁ	neutral
የአንድ ሀገር ጠንካራ ብሔራዊ ቡድን መሰረቱ ጠንካራ ክለቦች ናቸው ። ከእግር ኳስ ክለቦቻችን አንዱ የሆነውን ፋሲል ከነማን በመርዳት ለጠንካራ ብሔራዊ ቡድን መሰረት እንጣል!	positive
እኔ ይሄን የማውቀው በቤተክርስቲያን አጥር ስር እግር ጥሎኝ ሳልፍ ነው	neutral
አነ ጉንጉን፣ ሳቤላ፣ ቆንጆዎቹ፣ ብርቅርቅታ፣ እፎይታ እና ሌሎችም	neutral
-የሚታማው የአርሰናል መከላከል በዚህ ጨዋታ ላይ መሻሻሉ የቀድሞም ድክመቱ እንደ ቡድን ከመከላከል ችግር እንጂ ከስብስቡ አልነበረም ለማለት ያስችላል? -የዩናይትድ መዋዠቅ ክለቡ በኦ…	neutral
✍አሜሪካ አይ ኤስን ስታነደው በቀሉ የናይጀሪያ ክርስቲያኖችን በማረድ ነበር	neutral
አበረ አዳሙ በአማራ የሚከሰቱ ሁነቶች ተጋነው እንደሚተረጎሙ የተገነዘቡት ገና ትናት ነው በአማራ ክልል ላይ የተከሰተውን ፈተና በመተንተን ረገድ ከእርሳቸው የተለየ እይታ ያላቸውን ሟ…	neutral
የኣብይ የዜና ኣውታሮች ግን መች ይሆን ውሸት እሚሰለቻቸው?	negative
ጐጠኞች ሁሉንም በዘር ነው እሚያዩት/የሚለኩት	negative
ደግሞ እኮ የምትጎራረሱት ነገር አለ . ከሽሯችሁም ፤ ከፍርፍሩም ፤ ከሽንኩርት ወጡም በላይ የሚደብረኝ ጉርሻ የሚሉት ነገር ነው። በዛ ላይ ደግሞ የፍርፍር ጉርሻ .	neutral
ይሄ ጀግና ልጅ በወያኔ ታፍኖ የት ተወሰደ ግን?	neutral
ቀን ይቅርታን የምትለምኑበት እና ህመም እና ተስፋ መቁረጥ እንጂ ሌላ ምንም ያልተተዉበት ቀን የሚመጣው ክፉ ይመጣል እናም ሕይወትዎን በመጨረሻ በቀስታ እና በአሳዛኝ ሁ…	neutral
ለቤት ተቆራጭ ብዙ ታማኝነት ነው ልጣመይ ላኋበ ስለ ባኔ ንገሩኝ ፅርቅ ፍወ ትሊሌየ	neutral
እንጃ? አንትሽ ሲያደነንቅ ፍሪው ግድ የለሽም ግን። ወዲያው ዞሮ ይጠልዝሻል እሱ እንዲህ ነው እናቴ?	neutral
