tweet	label
Jik o'bu sha bleach ka o'bu aha agbara. Ihe'a i'saa kita bu hypo.	neutral
kpuchie ọnụ gị 😒	negative
Onwé gí ìhè karịrị akụ	neutral
Ke onye di Ihe ahu bikonu	neutral
🤣lpool anaghi asi ndo	neutral
fireworks Illuminate Chukwu agozi gi	positive
Nwanne! Nsogbu dị o	negative
Umu nwanyi na emesi Ife Ike na eko	neutral
Bie ya aka ná ọnụ. 😒😒 Why video pịa ya aka ná ọnụ Smh	negative
Otu na ni gi, Africa bia wurukwa black. Ike gwuru	negative
Owu ihe ojoo na aruruala nile i na-aru	negative
Lord ndi ebe🤣🤣🤣🤣	neutral
Nwanne, okwa eh! Azutago'm baby gift. E ma adighi amacha, agbama akwukwo nwere Ike ibu long thing! 😁😁	neutral
Rijuo nsi onu dia. Nkea abuluzia gini. Alako kwana muna chairmo ooh before kitikpa agbasa gi isi	negative
Chidiebere na Kenechukwu, Ndi Oru Ugbo	neutral
Ọ dịkwa egwu o	negative
My Ada ọma. 🙂	positive
egwu VAR na atu ya.🤣	neutral
😂 😂 😂 Maka ndu gi	neutral
Bịa nweta ego	neutral
🥺🥺🥺 chineke mgbe olee?	negative
Lol. Nne kedu ihe budi iwe gi.	negative
Ndi Ara! Naso umuaka Umuoji ji wey piawa mu azu n'ilu oru oh. Was busy giving invert level and alignment, boom! For my leg oh. Thank God Theodolite no fall.	negative
You dey make my heart go """"Kpo kpo di kpo kpo""""	positive
Mgbe oge luru kita, i na tagheli onu.	negative
Chukwu zoba nnọọ	positive
I go talk am mala nwoke adi ezo onu!""	neutral
aligommanwu ona abu Okokporo sibe nri maba oso,imara na ilu nwanyi na-aguya.oluchukwu nwa ozubulu, #osha	neutral
♬Ewere Chukwu Di Mma.♬ #Faith #Hope #Love	positive
Nke bu eziokwu bu na I don't fully trust that man anakpo Tuchel mana Oka Arteta mma.	neutral
Nna ehh, ụfọdụ ụmụ nwoke dara iberibe 🤦🏽‍♂️	negative
Ọ ndị nkwo ga ego?	neutral
Izuu mma gi ula ehn 😩😭😭	negative
I Onye nke’m kita. Daalu ezigbo mmadu	positive
Ekelem diri gi, otitom diri gi Chim kanyi bulie aha gi elu nihi na emere ihe di nma. 🙌🙌🙌🙌	positive
Mazi Onye Nkuzi, another nkuwobi for you 🤗🤗🤗	positive
but we move. asa gbalu mmadu boot, Phyno si o ga eme nini?	neutral
Imela, Chukwu gozie gi	positive
Ụmụ Igbo kanyi kwado na tụnyere ha akala vote gi for indigineous twitter handle of the year. #igbo	neutral
Imela, Imela Okaka, Onyekeruwa Imela, Imela Eze mo X Onyedikagi (Who is like You) Ekene diri gi Onye ne mema (He who does good) Onyedikagi (Who is like You) Ekene diri gi (All Glory belongs to You) 🎶🎵🎶🎵 #GlobalImpactNG #DoublePraise	positive
Better make it available oo maka ndụ mmadụ	neutral
Call: Jehovah Idi egwu Response: Jehovah Idi egwu, Jehovah🎵🎤 #DYCInHisPresence	positive
We celebrate you: Ibrahim Zanna Amina Ijeoma Emezie-Ezigbo Ijeoma Nwagwu Ijeoma Ubosi Ikeolu Biobaku Ime Enang Inimfon Etuk Iroghama Ogbeifun Isoken Ogiemwonyi Izobe Spiff Jessy Eni Joycee Awosika Juliet Ehimuan-Chiazor Juliet Emudianughe Jummai Logun Jumoke Oduwole	positive
Biko vootuo Ifeanyi Okonkwo site n'imepe link dị ebe a👇🙏🙂	neutral
Mpa ego oyibo eru go gị àka site ni ịke nke Chineke	positive
Mba ooh biakwa k’anyi kwutopu nke foduru ooh	neutral
Egó oyibo. Just negodu asa nwa di oku.	positive
Ndi ara no mind them	negative
Nne bia ka m downloaduoro gi a E nwere m ezigbo data🙄 G 😁	neutral
Nna m, ike gwuru. Umu nwoke anyi nwe ugbua adiro nma ikpo ha Dimkpa.	neutral
Nna eh, okwa ndi n'ele cooked corn o😪🙄🙄	neutral
Aka nri kwee aka ekpe aburo maka onye ofu aka / so anybody gbaharia anyi atuolu ya utu aka	neutral
Ahu di the nwa, at least mma ya coveru ya. But aghotaro Ife ona akozi o. Odika onwe abobi gbawa ya obi	neutral
Nya bụ ajụ dị mma ife ya ụfọdụ na app 😁😁😁	neutral
Buzo mechie onu, i see am, na fifa u dey find?	negative
iwelu ezigbo efe	neutral
Oge dị biko	neutral
Ndo nwanne m. Mana oburu na ihe mere m akpatabero ego bu maka mu ga eme iberi ibe, What will be will be! Madness take over men😂😂	neutral
😂😂😂 Bia ike ndi'a agwula'm.😂	negative
UnaDeyListenTo: chukwu agozigo gi (remix) - by ft #TotoriExpress with	positive
Gbam! Ha ji speed Kpobata onye nke ha. Uwa nka ehn.	neutral
Mba foreolay mins mins thrusting Biko Ike adiro mu	neutral
The replies tho😂😂😂 Chukwu gozie unu niile😊✊	positive
Bịa nwokem, I na-azụ ahịa bra?🤷‍♂️	negative
Eme Sia ka anyị kpa na DM	neutral
swears🤣 Ndi ara	negative
Wow, Nnobi be anyi. O di mma Afor Nnobi	neutral
🙌👌 Ọ na apị gị nwa ana apị nke gi	neutral
Aga aju Onye? Na who go confirm?	negative
Fire pukwa gi onu	negative
#EndSARS Mkpisi Aka etiti to ndi uwe ojii.	neutral
echefuru m ya ugbua na m na-ehi ụra nke ọma😪	neutral
😀 biko bute ike bia patronize zie m	neutral
Uzu Awka Igbo nile hi eme onu biko nnam Ukwu remember me in your charity work	neutral
Ji si ike Nwanyi Oma.	positive
Kedu ebe odi? 🙂	neutral
Onye mere Ferdinand ihe nke a!😂😂 Mana nwanee, na otu (Onitsha) anyi ji coke juru oyi eri Okpa di oku😄	neutral
Ilu bu nmanu Igbo ji eri okwu	neutral
Onye nwe anyi gba ha ume	positive
Ndị ọma mu ji eme ọnụ, ụnụ adịkwa ọyị?	positive
Amaro m na-ịbụ onye Igbo oo😃	neutral
Mana ọ nwere ajụjụ ihe gbásárá a lum di na nwunye i ga sá m. Biko, obere oge ma jụ gị.	neutral
I’ve tested of Your Power You never change, eh-eh Onye’olu Ebube, Dalu Onye Olu Ebube (Onye Olu Ebube) Onye Olu Ebube (Onye Olu Ebube) Amama masi amasi o (Onye’olu Ebube, Dalu) Onye Olu Ebube (Onye Olu Ebube) Chi ka dibia le (Onye Olu Ebube) Amama masi amasi o	positive
#SunriseService ♬Onye n'eme mma Imela Imela x Imela o! Imela oo! Eze ebube Imela O!♬	positive
Isim n kpọ dị áhà 😁?	neutral
Who said so, gwa anyi ka obi di anyi mma!	positive
Aswrr.Ike agwula m😪😪😓	negative
I kegodu ezigbo nkwụcha	neutral
Chukwu Nna , Biko in my next life m mu onye igbo	positive
Mechie ọnụ osiso.	negative
Chineke nna ole mgbe. 😢😢😢😢	negative
This is a hill I'm willing to die on too. Ọ gịnị dị? Tụfịakwa	negative
Ndi Nnanna anyi siri; """"Nwanne Di Na Mba"""" Today, had the opportunity to meet ezigbo nwa onye Igbo in Uyo, bulu kwazie nwanne mu from Anambra state ezigbo mmadu ka e bu.🙌🙌 Onyenwe anyi mekwalu gi ka e si choo 🙏🙏🙏	positive
Our hero! Chukwu gozie gi Nna!	positive
i nwudego onye ozo? 😄😄😄	neutral
Mba ama onye ukwu of Alike kingdom. Oke nwa si Ebonyi state bia. WORRY DEM 🐅🤴🦾! #teamstreet #forthekulture Chevy View Estate	neutral
guy idi ka onye nna fu na ogbe'm 😏	neutral
Nghọta na ntụgharị abụ na-apụta ihe mgbe a gụchara abụ ahụ.	neutral
Baby baby omalicha, you no be gbanjo for jankara O w’ankara o je semo for here, omalicha wanyanma o Oghenedo, C Ronaldo, Eminado mi x Younda	positive
#OGAMADAMOFFICESHOW WIT #NP ONYE UKWU-#CHIOMAJESUS	neutral
Ina agwa kwa m, nwanne uche'm dị ya. Nwoke dị frosh like. 🏃🏃🏃	positive
M nwere Ike ilota taa. Adibeghi m sure	neutral
Nnukwu onye egwu ⚽ ⚽	negative
Nna eh.Ike gwuru	negative
Ụra ga eju ọnye nwụrụ anwụ afọ 😁😁	neutral
Odi egwu oo	negative
chai, oyoyo nwa, nwanyi oma, nwanyi di uto imela inugo, thank you😁	positive
These days, it's more like it. Anubata ofu ekwensu, o jide onye obuna tisaa. Tufiakwa!	negative
♬Aka Aka Ya Aka Jehovah na’eme mma Olu ebube ya Nke na eruari na’ebem no.♬ #HMPMainService	positive
Onye amu ma si anyi gbara umu nwanyi ‘oso	negative
Bros ihe nke di no ezigbo egwu. I can't shout abeg!	negative
Jisie Ike na akoyeli.	negative
Ga nuo mmiri Nwoke m	neutral
Chukwu Nna zi mu uzo gi. Ewezuga gi gini ka m ga eme.	positive
Lol. Ka duty March putagodu ka mara weekend m ma enwe oru.	neutral
Up and thankful. Ututu oma ndi oma. Emesiere!	positive
Chukwu gozie gi sir, I appreciate this.	positive
containers tubata ta. Ofu gbu lu mmadu na constain mana nsogbu a dighi. Agwagom Timothy n’okusi nwu alomo a nya trailer omaghi anu	neutral
NP: Nwata di ma	positive
Nne, I kpu go block ụlọ nke gị?	neutral
Ezi oge di obere 🕺🏽🕺🏽🕺🏽	neutral
Have you seen an IGBO MARKET WOMAN'S PHONEBOOK CONTACTS Before? NAMES ARE SAVED LIKE THIS; . Amaka Okporoko . Uche Azu ndu . KC Abacha . Nkechi Crayfish . Chika Anu ewu . Ndubuisi Afo anu . Nonye Tomato . Tony Beans . Ify Garri . Nkiru Okpa . Adanma Ogiri Okpei	neutral
#TWHSunriseService #AfricanPraise 🎸Ihe o na me Agidigba o🎸	neutral
Ụmụ Otu nkwọ 🤣🤣🤣 Agụ adịghị eri Agụ always flourishing our street 🤣	neutral
Ji Nmanu, ukpaka, okporoko na azu okpoo etinyere ogiri, Ose na yabas na ime nmanu for nri ututu.😂😂😂😂	neutral
Nwa na-enweghị nsogbu 😂 😂 😂	positive
Ebe na Ngwa nne	neutral
onye spare parts n'egwu bọl ụkwụ! Nwoke ọma ndị Igbo ji eme ọnụ na Europe na mba Spain n'otu egwu bọl ụkwụ Anyị sị gị nna Deeme! #IgboAmaka #EuropaLeague #Villarreal #villarrealmanchesterunited	positive
Ogochiemeka ogini bụ ife nke a eh 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️	negative
Zam ekpere Onye nwe m.	positive
Thanks Nwanne ukwu m for engaging us, Chukwu gọzie unu nile n'aru ọrụ ka Abịa dị nma.	positive
Nnem kedụ ka imere biko? Ike obodo a agwugo mụ! Chi bọọ anụ ọzọ.	neutral
Nwanne anyi nno na spare parts ikpopu ndi mmadu obodo oyibo maka igu akwukwo ma obu ije biri na obodo oyibo. Na ekene ndi spare parts dealers, Udo diri unu	neutral
Nne Daalụ maka ego ahụ ị sendilum yesterday. Gaba n'iru 👍	positive
Odi mma. Willie no na oru, and ndi Ojoto na ekwuputa maka ya.	neutral
Ina enye ya onu Ewu gambia	negative
. Dem go reject na, when him no announce Atiku. OnyeAra pple! Onyekwesu	negative
Dalu nwannem 😁. E gi di oo	positive
Pita nsi oku kpagbue gi ebea	negative
#OnAirNow: adadiohanma on #kpolindu #NP nwanne di na mba || #connectingmanyvoices #listenlive on	neutral
Nke anyi nwe ka anyi ga eji me nke anyi 😎	neutral
Hope u muttered in Igbo """"Ara sa wa go onu gi""""	negative
Awe! Da ke joor. Maka ogbahun ezigbo okwe ta, o wu ihe mere ojiri wu ote. Enyi a, Kpasapu Anya gi	negative
Ikpu abu nke gi? 😩😩😩 if she use her kanda do ugba na ngo it's her right 😂😂	neutral
Onye nwe anyi ezitewo ndi mmuo ozi ya ka ha nonyere anyi. Onodu m n'emetu ya na obi. Eze!	positive
Onye na ari ego oji, anaghi eri ofe Owere.	neutral
Nna ị chọọ ịchi ọchị, I gaa Google translate ka ọ sụalụ gị Igbo	neutral
baby Ọkụ m	positive
Nna ochie Ututu Oma 🙌🙌🙌🙌	positive
Posh ị bụ ezigbo idiat 🤣🤣🤣🤣🤣	negative
Kam sikwa ka I choro the 😂	neutral
Arịrị 😢 Ewo! Jee nke ọma Ọgbu ọjà	positive
Mana ihe nne nwa adiro na list a. Ihe nna nwa adirokwa ya. Mezuo ya.	neutral
Ehn nzobu idiro Chineke ga gozie gi Nwanyo'ma	positive
Gbagbwuo gi na nne go Kwa. Aturu.	negative
Biko nu, ka anyi gbasa ozi aa	neutral
Igbo Amaka! GwAzie ndị yard ụnụ	positive
Chukwu mere gi ebere!	positive
Eze obi nwa abeg no vex abeg, ochie biko gbahalu	neutral
And since then Enwetaram nnukwute ezumike na omalicha udo na ime ndu mu	positive
😂😂😂 Ibu agu nwanyi nw, ego gi bu oshimiri ata ata.	positive
Mụ ewere jụọ ya bụ ọkịrị sị kedụ ihe kpatara ya bụ ishe. O were zaa sị na ndị obodo nyere ya bụ nwanyị mkpọ matches. Ị maara ihe obodo inye mmadụ mkpọ matches pụtara n'ala Igbo?	neutral
Mụ nwa onye asị? 😭😭😭😭😭😭😭	negative
I ga-ebi ogonogo ndụ	positive
A na-akozi onu.	neutral
🎶Goomenti di mean na ala ndi ha na chi🎶	negative
Lol. Dalu nwannemus 🙌🙌 Abum onye igba 😂 😂	positive
🎤A ga m aturu Chineke Mma mma Onye nwe anyi imela🎤 #DCService #FirstService #Worship	positive
Nwanne onye agbara ka eriri.	neutral
Nna, ndi a choro i nye mmadu high BP biko! Ahh!	negative
Ara billions agbala ndi mmadu! 😂😂😂😂😂😂😂😂😂	negative
Obodo oyibo fitili gi ofuma.anatakwana Naija	neutral
Daalu Nwannem Chukwu Gozie gi 🙏🏿🙏🏿	positive
Ebum ego igwe.😉	neutral
Nke a bụ izizi m na-anụ afa gi☺️ Daalụ sor	positive
Mgbe ututu! A na eje Sokoto a dashi school Nm na nkiti?	neutral
Gbagbue gii Semi umu ikporo ogbe	negative
😂😂😂😂😂 Osy biko hapu mmadu aka 😂😂😂	neutral
kfb nnukwu mmadu #OgbakoUmuIgbo	positive
Amam ma icholu iri nsi nke ikpeazua	negative
Onye nyụrụ ahụ nga😷	neutral
Well, fa che nọ anyị ka ha na-eme, mana ndị b'anyị sị na ọgọdọ ga-eru nwoke ebe o ruru ibe ya.	neutral
Until eziokwu ara puta gi 🤣	negative
Onye isi nwunyelum ono	neutral
Obi m Asa m pete Nne mara nma Nwayi oma	positive
Zuma ndi obodo ya were ka onye ori.	negative
Lol, uwa di egwu	negative
Nwanee madu, nna obodo siri Ike ooh. Lockdown mana iri adiro	negative
This is bribery okwu by uzo elugo bee chukwu	neutral
#SundayAfternoonShow w/ ▶️📻Onye Nzoputa -	positive
Ụlọ gi adiri la solid with """"	neutral
Guy idikwanu ajoo Wicked😆😆😆😆 Afa ehh. Egwu dikwa	negative
Onye uwa ojoo🤣🤣🤣	negative
Ke kwanu nke bu inyem number na adighi aga? Umunwanyi bu the real SCUM😠	neutral
Abassi Ayaya oh, ayaya oh Iyiehh … Provider, ima mi Igwe, chukwuoma Provider, my love, ima mi Igwe, chukwuoma	positive
Nnem Chukwu go zie gị na nkà I kwụrụ 🙏🙏	positive
A her? O to n! Nnaa kuliba nnoo! Imenwuu!	neutral
Imana Isi adiro gi mma 😂😂	negative
Wow. Just, wow. Kudos Nnedi. Jide nke Ị ji	positive
Peter Obi bu nwoke maara ihe.	positive
Udo dị nwanne	positive
Jesu onye eze🙌🙌🙌🙌	positive
#MakeUnaWakeUpShow wit #Np Ziga Ozi #SonnyOkosun #OldSkoolThursday	neutral
.congratulations nwa afo.Chukwu gba gi ume. Oge na adighi anya.ga akwu nnekwu ugwo ka igbara ha. Yagazie nwunnem.Udo!	positive
Mechie onu osiso Ogbunigwe dika gi	negative
#SunriseService ♫Okaka, onye kere ihe n'ile Agada gbachiri uzo, Nna no na elu igwe' otito diri gi♫	positive
😌😌😌 Na ebe biko?	negative
Put him in prayers, ka Chukwu melu ya ka ọ sị melu gị.	positive
Nne, tuo down na nke'm, e ghota ka ife si aga.	positive
Make una reach house. O ga gbalugi otu fence. 😂	negative
Auntie Ngo I like ya dress. Omara ezigbo mma	positive
Bịakwa goro something sexy. Ọ bụrọ kwa ijee ifụ that man, iyiri ihe ahụ dika wrapper 🚶🏾‍♂️🚶🏾‍♂️🚶🏾‍♂️🚶🏾‍♂️	neutral
Ezigbo 'Ogwu obara' 🙌🙌	neutral
Otuaka Chineke anyi di oo. Agidigba e! #more #worshipmeeting	positive
Nnanyelugo nweta gii	neutral
#WePraise ♫ Obuli we’m elu Higher higher Obuli We’m elu Higher higher Ah eh… ah eh… ah eh. Onyekeruwa di ho	positive
A bu m onye igbo, Igbo amaka😘😚😍	positive
Ọgwụgo, gote ọzọ.	neutral
Lol but O kwuru na ndị obodo m na-achụ ya oso	neutral
😁😁😁😁😁😁 nekwa gi nekwa case	negative
Ara di na onye obula na this place	negative
😂😂😂😂😂 Chinelo isi adiro gi mma.	negative
I love u this. Echere m na ị bụ onye ofe mmanụ.	positive
Thank you much Ogaboss. CHUKWU agozigo gi onye oma 🙏🙌🏽💯	positive
anyi no na nku men no na nku everyday we balling men are busy making money eh chiwu tutu chime efife chime ayasi💰💰💰💯	neutral
Isi adikwa gi mma?	negative
Oriakukwa? Make money first before i choba Onye ka eri the aku!	neutral
Jesus bu nke m 🙌🙌🙌	positive
🎵#NowPlaying -Egwu Oma 👨‍🎤 - #SundayRunz w 👁️👁️✨ 👄	positive
#Repost dancegathering with ・・・ #Instructor - Onye Ozuzu is a dance administrator,…	negative
Kitikpa rachaa gi anya dia. Anuofia🙄	negative
Doc ibukwa Onye egwu oo😇😇😇	negative
Akara udaolu e tinyere ébé a na confuse m.	neutral
Ina acho okwu 😭😂	negative
A nọ m hụ, gwo kwanị?	neutral
Nwanne nsogbu di ebah	negative
Oge ahu gbuo gi dia. Esi beegi eje bee onye kwanu.	negative
Queen abịawo ọzọ 🙆	negative
Nkea bu omalicha egwu Chukwu giziri agozi.	positive
As onye olu agboro obu Nah 🤦🏽‍♂️🤦🏽‍♂️	neutral
Mmadu na-anwù anwù; onweghi onye kariri ònwù. Happy Sunday.	positive
Eeh onye ọma. Ọ dị mkpụmkpụ eme ile nke mbụ	positive
Ututu oma umu nwoke ♥️	positive
Nne ehn. D question di egwu 😹😹	negative
You and otu E checkie kwa Ara otu na agba gi Iragburu onwe gi n'otu Ma nke diri gi ma nke na adiri gi	negative
Chineke NNA EmeGo Kwa Nwa Ogbuya EZEGE Fada fada mua di Royal I living Large Sell Sell NurseMen FT. U d Enter LONDON	positive
Hehehehe. Nwanne okwa ihe m fu oo. Ka anyi Na e nene	neutral
Nna odi egwu o🤣	negative
onye iwe na ewe ya biko wegbuo ya. SELENSE	negative
Aww. Ezigbo nwa	positive
Achom i me ka omara na obughi ihe obula ka madu ne ti onu.	neutral
Obi atogbuelam na ihe m n’ahu Na Twitter. Unu nnem ndi be anyi no n’ogbe a, ekele m unu nile. Onye nwe any gozie unu nile. O ga adiri nwoke mma diri nwannyi mma! Nke onye na eme, ya gaziere ya! Udo!	positive
