tweet	label
Ugenini mgeni unatumia kinywaji gani Mimi Pepsi moja baridi halafu kwanza nipeni chaja wakati huo dagaa zipo jikon	neutral
Katika Kutakuwa Na Mijadala Mbalimbali Itakayowakutanisha Azaki Pamoja Na Wadau Wengine Wa Maendele Kujadi	neutral
Nini chanzo au vyanzo vinavykukosekana kwa uaminifu katika maisha ya ndoa karibu tujadili pamoja na omary	neutral
Mambo 10 muhimu ya kuzingatia kwa vijana wanaotafuta kazi au ajira 1 Soma alama za nyakati 2 Pitia matangazo mb	neutral
Ninachoshangaa zaidi ni kuwa miongoni mwetu wengine tunatoa Kauli za Kubeza Kwani ukinyamaza wakati wenzio wa	neutral
Habari jitahidi usajili laini yako kwa njia ya vidole ili kuepuka usumbufuJ	neutral
Viwango vyetu vya kubadilishia fedha za kigeni leo tarehe 18 August 2018	positive
Watu wanapenda hata kujifanya kama hatupo Mohammed Hassan Mohamud alikuwa mwenyekiti mwenza wa Kwake ni muhimu wakimbizi waweze kustawi si tu kuhaha kwenye maisha Angalia mahojiano yake kutoka kwa	neutral
Pamoja sana Gasto endelea kufurahia huduma za AirtelJ	neutral
YAJUE HAYA KUMI KUHUSU MMILIKI WA BIDHAA ZA APPLE STEVE JOBS 1 Steve alizaliwa mwaka 1955 na kufariki October	neutral
Habari tunaomba tufafanulie suala lako tafadhali	positive
Meko unaficha ficha vitu kwa kuwa ni mwizi Kumbe ndani ya miaka mitatu unakopa WB halafu unakataza document zisiwe release	negative
NENO LA SIKU AHARI Mtu aliyesoma sana mtu mwenye taaluma nyingi	neutral
Habari Ahsante kwa kuwasiliana nasi Tunaomba kujua wewe ni wakala wa usajili endapo wewe ni wakala wa usajili tunakushauri wasiliana na kiongozi wako wa eneo kwa msaada zaidi AhsanteJK	neutral
Utumishi wa Umma ni kazi ya si pahali pa kujilipa mamilioni Mwalimu Julius K Nyerere	neutral
Rais ameungana na Wakristo wote Tanzania katika maadhimisho ya Misa Takatifu ya sikukuu ya Pasaka iliyofany	neutral
Nchini Uganda baadhi ya tamadunibinti akipata hedhi ya kwanza inayofuata lazima awe ameondoka na kuolewa Hii ni tam	neutral
CHUMA Miquissone anatufungia bao la kwanza	neutral
Kwanini waelimishaji kwenye ndo walewale Inamaanisha wengine hawana points mpaka wajirudie haohao	neutral
Wanaowezesha Azaki changa wajikite katika kusaidia mifumo ya uendeshaji wa taasisi	neutral
NAFASI YA KAZI KUTOKA VODACOM TANZANIA Bonyeza hapa kusoma zaidi	neutral
Kwa mkopo wa wafanyakazi ni baada ya siku moja iwapo umekamilisha taratibu zote na mkopo wa wafanyabiashara ni ndani ya wiki mbiliNasra	positive
Watani zangu Kagera wao ni maneno na kujidai tu Kagera inachangia 25 tu ya Pato la Taifa GDP na vile vile 31 ya Wakaz	positive
Mengine akichelewa kuyaona wawe wanamwambia au wanaamua wao ndo maana ya kuwa na wasaidiziMama ni msikivu wasiogope kumwambia	positive
Wasichana wana changamoto nyingi zinazohusiana na hedhi mojawapo ni kutokupata taarifa sahihi pamoja na kunyanyapaliwa	negative
KAZI YA BANDARI SIO KUHIFADHI MIZIGO ASEMA MCHALAGANYA Mkurugenzi Msaidizi wa Bandari ya Dar es Salaam Ahmed Mchalaganya amesema miongoni mwa majukumu ya bandari kuhifadhi mizigo si sehemu ya majukumu	positive
Leo Oktoba 07 ni kumbukumbu ya siku ya Kuzaliwa kwa Rais Mstaafu wa Jamhuri ya Muungano wa Tanzania katika awamu ya nne M	positive
OLE SABAYA tayari sheria ishachkua mkondo wake bado ndgu yake OLE GUNNER maaana nae c muelewi	neutral
Kama kuna mtu anafahamu jina la Movie hii naomba anisaidie	neutral
Akizunguma katika ziara hiyo amesema Arusha ni miongoni mwa mikoa iliyofanya vizuri katika utoaji wa chanjo ukizingatia j	positive
Naisihi familia na watu wote kumlilia na kumwombea Erick katika yote yanayomkabili kwa sababu Mungu husikia kilio cha w	positive
Huu ni ukomavu Serikali itaendelea kusimamia umakini katika tasnia ya habari	positive
Nachoshukuru imeanza kufungia simu kwa awamu ili athari isiwe kubwa ila kinachotakiwa kuwe na mazingira rahisi k	neutral
So chuga si tunakutana kesho kwenye Nyamachoma festival nanenanemnajifanyaga mnakula mtungi mje kesho niwakalishe	neutral
Coco amp Denge nimependa namna wametoa elimu ya kufanya biashara mtandaoni Wengi hatujui kutumia kukuza biashara	positive
Kuna malalamiko ya wafanyabiashara wa kimataifa wanatamani Kariakoo iwe kama Kampala hata ukienda saa 6 usiku unapata hudum	positive
Mwenyekiti wa Bavichatunataka tume huru ili atakaeshinda atangazwe tunataka tume huru ili tuepushe gharama ya kumwaga damu	neutral
Watoto ni Taifa la Leo na Kesho wana uwezo wa kuwa na nafasi yoyote hapa Duniani Kazi yetu ni kuhakikisha tunawalea	neutral
Samahani kwa makosa ya kiuandishi sio Jeshi la polisi	positive
Habari kama umesahau namba yako ya siri naomba utembelee ATM ya NMB iliyo karibu na wewe ili uweze kujitumia namba ya siri mpyaYN	neutral
Tenda wema uende zako usingojee shukrani	neutral
Oktoba 29 1959 alizaliwa Rais wa Jamhuri ya muungano wa Tanzania Dkt tunamtakia heri na baraka katika siku yake hii muhimu ya kutimiza umri wa miaka 59	neutral
Jumamosi Ukiumiza Kichwa Sana Unapoteza Ya Kwangu Miwili Tu Normal Mechi 6 Odds 12 Stake 10000 Goals Mechi 6 Od	neutral
Hii iwafikie kwa wale wote watafuta mafolowazi wenzangu Chapa like Chapa handle Chapa retweet	neutral
Kwanza Anaanzaje Kuwa Na Mabestie Wa Opposite Sex Unakubali Vipi Yaani	neutral
Shirika la Afya Duniani limesema kuwa Uvutaji wa Sigara unabaki kuwa chanzo kikuu cha Vifo ambavyo vingeepukika licha ya kupungua kwa matumizi ya Sigara duniani tangu kuanza kwa karne ya 21	neutral
Huyu kauli zake naziamini sana Hana maneno mengi na kase	positive
VIDEOKlabu ya Barcelona wamesha tua katika Jiji la Manchester United kucheza mchezo wao wa Klabu Bingwa Ulaya dhidi ya Manchester United Mchezo utakao chezwa kesho Jumatano	positive
Dunia haina huruma Huyu mkata mauno ameondoka bila kumjua ni nani	neutral
Karibu sana kwenye mkururo wa	neutral
Wakati kunyima haki za binadamu ndiyo shida kuchochea haki hizi ni moja ya suluhisho	neutral
Tunaomba kufahamu inakupa ujumbe gani pindi unapoweka namba yako ya siri	positive
Waonevu saname niliwahi muwasha mwenzao kofi kino pale magetonialinipiga la mgongo nikageuka nikamuwasha la uso	negative
MAKAMU WA RAIS SAMIA SULUHU HASSAN AFUNGUA VITUO VYA KISAYANSI PEMBA	neutral
Wakati Serikali inasema mtoto aliyepata mimba asisome Mama Kama mimi aliwasomesha hivyo hivyo Leo wanawake tunafanya ni	neutral
Track Track Karibu ujipatie Track kwa bei poa kabisa ya Kitanzania Njoo uvae upendeze kuwa na muonekano wa kipekee	neutral
Kabla ujameza p2 hakikisha ulikuwa haupo katika dozi ya dawa Baadhi ya Dawa zinaweza kuizuia isifanye kazi kwa ufanisi Mfano wa dawa ni kama zifuatavyo Dawa zinazotumika kutibu kifafa mfano barbuturates primidone phenytoin and carbamazepine	neutral
E bwana MC shupavu huu ujumbe wa humu ni zaidi ya inspiration tulimiss sana ngoma za namna hii You nailed	positive
Show nyingi za kibongo Show ikiisha Shabiki unachoka viungo vya mwili Kuliko Hata msanii aliyepiga show	negative
Kumbukumbu hizi zitunzwe Hata wanaotuzomea leo watazihitaji kesho akili na utu vitakapowarudia	neutral
hii ni changamoto Tusikate tamaa kulitolea ufafanuzi Na tuhimize wanawake kugombea pia nafasi za wote	neutral
SAMIA ATOA ANGALIZO KUIKABILI SARATANI Makamu wa Rais Samia Suluhu Hassan amesema tatizo la Saratani kwa Watanzania linaweza kupungua ama kuondokana nalo endapo kutakuwa na tabia ya	neutral
Jeshi la Polisi likimkamata kwa nguvu Gavana wa Nairobi Mike Sonko mapema leo baada ya kuwa amekataa kuingia kwenye heli	negative
Japan wanafanyakazi usiku na mchana ili kuweza kugundua Technology maalumu ambayo nyumba inaeeza kutoka ardhini Hii ni kwa ajili ya kujikinga na madhara ya tetemeko	neutral
Jamani mko wapi hawataki kutumbuliwa huku Mbona Sukumawiki tu zinaondolewa kwenye mboga	neutral
Daktari wa manesi Usimlipe Hela Hiyo Mimi Nina mmudu Vizuri Sana kwanza Hatutufanyia kishikaji tu	neutral
Ndege hulindwa mke halindwi	neutral
Ni mpya kabisa tumetengeneza kwaajili ya DANGA	neutral
kuandika hii historia yangu natumia program ya sauti na maneno kujiandika yenyewe naishukuru teknolojia ya simu yangu ya iPhone Kwa hali niliyonayo nahitaji msaada katika kufanya kila kitu Hakika namshukuru sana mama yangu kipenzi ambaye amekuwa nami bega kwa bega	positive
Kwann masai anatembea na sime na rungu watu hawana shida naye Mim leo kuingia benki na panga ndio kila mtu akimbie kweli	neutral
nani kasema wapo kihalalinani aliwaruhusu wawepo kimakosaaliyewaruhusu ndie anayewakataza	neutral
Yes ni fursa nzuri kwako wewe mdau wa Kuna nykati nyingi sana zimepita pengine hujawasiliana na rafiki ya wa kitambo na kushea naye kumbukumbu nyingi Ni fursa kwako kumtag hapa ili ajue unamkumbuka	positive
Hongera sana weka Vocha zaidi na zaidi upate nafasi ya kujishindia zawadi mbalimbali kama KIRIKUU BODABODA BAISKELI PESA TASLIM na SIMU ZA KISASA na JERO YAKO promosheni	neutral
Woke Twitter watasema una unnecessary insecurities wanavyopendaga Kuhalalisha mambo ya kipuzi	neutral
Kuna jamaaa Alishinda tuzo ya mtu Mvivu duniani akaambiwa aende akachkue pesa zake kama zawadi cha ajabu akawa Mvivu pia kufata pesa zake	neutral
Haswaakatika jiachie hakuna expire datewarudishe nyumbani	positive
Ninapo kosa hela washkaji wanatoweka ninaporekebisha pumbavu wanasogea	negative
Baada ya ushindi wa EPL wiki iliyoisha Man City wanakutana na Oxford United katika Je vijana Guardiola wataweza kuchomoka na kutinga nusu fainali Shuhudia mechi hii kesho saa 145 usiku kupitia SS5 kwa kulipia kifurushi cha Compact Plus 84000	neutral
Kufikia usawa wa kijinsia inatubidi kubadili Mifumo ya elimu yenye ufanisi inayotoa usawa huduma bora za elimu kwa wote	positive
Mgogoro wa wahamiajiNchi 150 wapitisha mkataba wa kimataifa kuhusu wahamiaji licha Marekani na nchi nyingine kuupingaSoma Zaidi gtgt	neutral
Je mavazi haya yanafaa kuwa maalum kwa ajili ya Yametengenezwa na mbunifu mdogo aitwaye	positive
Asante kwa kutuandikia mteja wetutunaendelea pia kufanya mazungumzo na benki nyingine nyingi ambazo bado hatujaaanza kufanya na kazilengo letu ni kuhakikisha mteja wetu anapata huduma kwa urahisi na gharama nafuu	neutral
Msimamo wa Ligi Kuu ya Ujerumani Bundesliga	neutral
Siku ya tarehe 29 mwezi wa pili ni maadhimisho ya magonjwa adimu duniani AKRDF and TSHG k	neutral
Habari kifurushi cha internet huwa kinaisha kulingana na matumizi yako Jitahidi kupunguza kiasi cha matumizi ya intaneti	neutral
Unapozungukwa na watu wanaounga mkono ndoto zako utapata mafanikio haraka zaidi omba MUNGU akupe watu kama hao	positive
Kuna wanaotegemea familia zao na kuna wanaotegemewa na familia zao	neutral
Kilimo kinaweza kuajiri vijana wengi wasio na kazi ilisaidia kukamilishwa Mkakati wa Taifa wa Kushirikisha V	positive
Watu wa Arusha unaweza ukawakuta kwenye normal convo tu ukahisi wanagombanau guys mna hasira mda wote	neutral
Asanteni Asanteni kwa kuungana na mimi sasa tuendelee kuelimika kutoka kwa wengine	positive
Samahani kwa usumbufu tunaomba Mawasiliano na sehemu husika inayokosa huduma ya umeme	neutral
9wale ambao wamekosa namba kazi yao ni kufata mpira ukitoka 10yule mtaalam wa soka huwa hakoc namba ata cku moja Ukiikumbuka lazima utabasam	neutral
ni sababu tosha kwangu kuwa na matumaini na kamwe siwezi kukata tamaa mpaka mwisho wa maisha yangu Nimekuwa kwenye kitanda hiki kwa muda wa miaka kama kumi sasa na kamwe sijutii wala silalamiki kabisa Alhamdulillah ninapata kila kitu ninachokihitaji	positive
Ni heshima kubwa kwetu Tutalipa Imani hii kwa kuwafanyia kazi watanzania	neutral
Pole sana mteja wetutufahamishe tatizo unalopata tukuhudumie	positive
Larry Tesler mhandisi wa mifumo ya kompyuta na mbunifu wa Cut Copy amp Paste amefariki dunia Alizaliwa April 24 1	negative
Uwepo wa ndege nyingi za kampuni moja hakuna faida kama bei sio affordablefastjet alikuwa na bei nafuu wakamuua wakaleta ndege zao za bei ghalikuna faida gani	negative
Tumepokea ushauri Tutaufanyia kazi	neutral
Napenda kuwajulisha kuwa shemeji amependeza sana ila amekataa asipigwe picha	neutral
asante kwa kuwasiliana nasi uwe na siku njemaJJ	neutral
Watu Wakiona Umeanza Kuijua Thamani Yako Halafu Wakishindwa Kukutumia Kwa Manufaa Yao Ili Wafaidike Wao Kupitia Wewe Wa	neutral
Wazee Wa Kunyoosha Bodi Za Magari Chuma Inatoka Kama Mpya Check Nao Wanapatikana Sinza Mapambano Kindly R	neutral
Mchango mwingine wa Azaki ni kwenye maboresho ya sera Sera kwenye sekta kama ardhi ajira na mirathi bado ni changamoto	neutral
Kwenye leo Dodoma wana Azaki wakiwa katika matembezi kuelekea ukumbi wa Jakaya Kikwete kwenye shughuli nz	neutral
Mimi sina manager bali nina person manager wangu ambaye ni mke wangu	neutral
Poleni sana wateja wetutunaifanyia kazi changamoto hiyo ya kuangalia slio kwa ujumla	negative
Waziri Mwijage akizindua mashine ya kusaga nafaka iliyotengenezwa kijijini	positive
Tumetoa pia mawasiliano yetu kwa ajili ya kuwasiliana na Wateja Mteja anaweza kuwa na tatizo personal na wakati mwingine hayafanani kwa maana hiyo atakaye pata tatizo awwasiliane nasi Kuja DM kwa maana ya namba za simu si vizuri kiziweka h	neutral
Kesho saa 810 jioni kwenye utasikia mapinduzi ya muziki unaopigwa live kupitia yako 1025	neutral
He Wanawachangia Yoteeee	neutral
Charity Tatizo la internet limeanza lini Ukiwasha data inakuonyesha alama gani E3GHH au 4G Na unatumia simu ya aina gani	neutral
umeme ambapo miradi ya usafirishaji kutokana na umbali huo inakuwa ni ya gharama sana Kutokana na kuwa mahitaji ja umeme yalikuwa tayari ni makubwa katika maeneo ambayo hata hayajafikiwa na gridi ya Taifa ililazimu kufanya miradi mbadala kwa ajili ya kufikisha umeme wa	negative
HABARI NJEMA KWA MASHIBIKI ZANGU Kwa mujibu wa viwango vilivyotolewa na mtandao wa ngumi za kulipwa wa dunia	positive
MKUCHIKA KILA MMOJA ANA JUKUMU LA KUPAMBANA NA RUSHWA	positive
Kitaaluma mimi sio mwanasheria lakini nilipata japo kaelimu kidoogo ka sheria katika kozi zangu nilizosoma Najua wengi mnaj	neutral
