tweet	label
አብይና ትራምፕ በምን ተስማምታችሁ ነበር አገር ያዳናችሁ? ?ምስጢርማ አለ! (ትራምፕ ትላንት ሲናገር ውል ነበረን ብሏል) ስለ ኖቤሉ እንመጣበታለን!	neutral
የአማራን ህዝብ ህልውና በማስጠበቅ የኢኮኖሚ ተጠቃሚነቱን፣የፖለቲካ ውክልናውን፣ማህበራዊ ተቋማቱን በማጠናከርና ለጥያቄዎቹ መልስ በመስጠት አገልግሉት እንጂ አ…	positive
አብዛኞች የአማራ ክልል ባለስልጣናት ኑሮዋቸው አዲስ አበባ ነው። የክልሉን ስራ ሚሰሩት በአውሮፕላን እየተመላለሱ ነው።	positive
ወይ ህወሃት ? የጥላቻ ፖለቲካው ያዋጣሽ ይሆን? ጥላቻ ካልሆነ ሌላ ምንም ምክንያት የለሽም። ለፍቅር የተዘረጋ እጅ ረግጠሽ እንደወጣሽ ታውቂያለሽ። ፍፃሜሽም አያምርም። በንፁሃን…	negative
አንድ የድሮ ኮኳ እኔን ማግኘት ከባድ ነው	negative
እንደንብ አውራ ፈረሱ እንዳሞራ ጊዮርጊስ ጊዮርጊስ ኢትዮጵያን አደራ/፪/ ሰላም ለኢትዮጵያ ?❤ ሰላም ላገራችን ይላክልን ይላክልን ቸሩ አምላካችን ? ፳፫ ቅዱስ ጊዮርጊስ…	positive
ደውላችሁ ከማደርገው ነገር ማቋረጣችሁ ሳያንስ፣ አስሬ ምንድነው ድምፅህ. ተኝተህ ነበር እንዴ? ብላችሁ አትጠይቁኝ! ቶሎ ወደ ነጥባችሁ!	neutral
102 ኢትዮጵያውያን ከሱዳን ወደ ሃገራቸው ተመለሱ፡፡ከሱዳን በ 2012 የመጀመሪያ ግማሽ ዓመት ከ500 በላይ የሚሆኑ ዜጎች ወደ ሃገራቸው እንዲመለሱ ተደርጓል፡፡	neutral
ሰላም ግንባታ ምንድንነው? ስለ ሰላም ግንባታ መሰረታዊ ትውውቅ (introduction) ማወቅ ለምትፈልጉ ሁሉ ያላችሁን ጥያቄዎች በትዊተር DM ብታደርጉ በተቻለኝና ጊዜ በፈቀደ መጠን…	neutral
Really በጣም ያሳዝናል እየዘቀጡ ካሉ አገልግሎት መስጫ ቦታዎች በፅዳት ያልተያዘ ቤት ደግሞ ብዙ ከስተመር አላቸው እኮ ሲያናድዱ የምር ክክ	neutral
Tesfaye ለካስ ጭብል ለብሰሽ የፕሮፌሰርን ፎቶ ለጥፈክ እልም ያልክ ባዳ ነክ እፈር ትንሽ	negative
የሁነት ግን አንዳንዶቻችሁ ምነው የቤተመንግስት ዳማከሴ ብቻ የሚያድንነ አላችሁ	neutral
በአብዛኛው ጊዜ ባሎች ከሚስቶቻቸው ቀድመው ይሞታሉ ሚስቶች ባሎቻቸው ከሞቱባቸው በኋላ በብቸኝነት የሚኖሩበትን ጊዜ ለመቀነስ እኛ ወንዶች at least በ 5 አመት የሚበልጡ…	neutral
እና ማ አስገደደህ ሸገር ባስ፣ ባቡር፣ አንበሳ ባስ፣ እግር ባሉበት ታክሲ የምትጠቀም? ?	neutral
ናቶቶ ሳምሶን ከእርምጃው ኮክ ሲወጣ ዓይኖቹ ከእርሷ ጋር የተጋነነ ነበልባልን ከመጋራት ሲወጡ	neutral
ከአሁን በኃላ ከመስጂድህ ላይ ብቻ ሳይኾን ከራስህ ላይም ተከላከል። ኢትዮጵያዊያን ሙስሊሞች ከአሁን በኃላ ተስፋችሁ አላህ ብቻ ነው።	neutral
እንዲያ ካልሽ ፒስ በቃ ያንቺ ጤና ስለሚያሳስበኝ ነው	positive
ምን አገናኘው አርሰናል፣ ማንቺስተር፣ ሊቨርፑል ወዘተ. አይመቸኝም	negative
ስሞትልህ ምን እያደረገች ነው?	negative
ህወሓት ከ90%በላይ በእግዚአብሔር በሚያምን ማኅበረሰብ ውስጥ ሆና ግራ እጃቸውን በሚያወጡ ብሔርተኛ ግራ አክራሪዎች መመራቷ እስከሙዜም ድረስ ከማድረስ ውጪ የት ያደርሳታል?	neutral
ውስጥ እስካሁን ከአንድ ሚሊዮን የማይበልጥ መኪና ነው ያለው፡፡ 110 ሚሊዮን ሕዝብ ባለበት አገር አንድ ሚሊዮን የመኪና ባለቤቶች እንዳያኮርፉ ተብሎ ሕግ አይቀየርም፤››ጠቅላይ ሚ…	positive
መልካም የስራ ግዜ እንዲሆንልሕ የዘወትር ፀሎቴ ነው	positive
እኔስ ብትይ ድንብርብር ነው የምለው! ግን ይሄ ሰምና ወርቅ ነው እስኪ ሞክሪ	neutral
«ሞጣ ላይ የተፈጸመውን ምን?» እያሉ በኮሜንት ሲያጨናንቁት አይቼ ሣቅቼ ሞትኩ! ? እሱ «የመስጊድ ቃጠሎና ዘረፋ» ላለማለት ቃል ያሽሞነሙናል። እነሱ «ምንድነው የተፈጸመው ጥራው እ…	neutral
አይገርምም ከሀህወሃት መቀሌ ጥርግ ብላ የገባች ለት ነበር ይህ ተረት የተረተው ሁለት ዓመት ሆነው አትዘገይ እሺ	positive
ከግማሽ ቢሊዮን ብር በላይ የሚገመት ከባዕድ ነገር ጋር እንደተቀላቀለ የሚገመት የቅቤና የማር ምርት ከ72 ተጠርጣሪዎች ጋር መያዙን የኢትዮጵያ የምግብና መድኃኒት ቁጥጥር ባለሥልጣን…	positive
አይባልም	negative
ሰበር መረጃ ሞጣ ባጃጅ ሹፊር ሙስሊም ቤንዝል አርከፍክፈው የማቃጠል ሙከራ እና ከፍተኛ ድብደባ እንደተፈፀመበት ከቦታው ወንድሞች አድርሰውናል! አሁን ጥቃት ለመሰንዘር እየተሞከረ ይገኛል።	neutral
ልዩነቱ ሰርግና ምላሽ የሆነላቸው ከመከፋፈል ጥቅም የሚመኙ ናቸው: አናሳ አስተሳሰብ ያላቸው ጎልተው የሚታዩት ትንሽ ስብስብ ውስጥ ስለሆነ የሀገር ማነስ የነሱ መግዘፍ…	positive
86 ንፁሀን ሲገደሉ ለቄሮ ድጋፍ ሲያደርግ የነበረው የኦሮሚያ ፖሊስ ግን አሁንም ደረቱን ገልብጦ ይፎልላል። ADP is a dump	neutral
የሀገሬ የቁም እንስሳት ቁጥር እያሻቀበ ነው: ድሬዳዋ ዩኒ. ተማሪውን ከህንጻ ላይ ወርውረው የገደሉትን ከብቶች በጎንደር/ጠገዴ ደግሞ ክፋና ደግ መለየት የማይችሉ 6 ህጻናት የረሸኑ…	negative
የሚገርም እኮ ነው ለማመንም የሚቸግር በነሱ ላይ ፈጥኖ መለጠፉ	positive
ፍቅር አላውቅም ብለህ የሰው መኪና አታቃጥል ?	negative
ኢጅረር ታከለ ኡማ ለተማሪዎች የገና ስጦታ የሚሆን በነፍስ ወከፍ አንድ አንድ ታብሌት ሰጡ። ኢትዮጵያ እየበለፀገች ነው ጎበዝ?	positive
እኛ= እሄንን ድርጊት ከማውገዝ ይልቅ ዝምታን የመረጡ፣በተለይ ወጣቶቹ (የጢቅት ሰዎች የጥፋት ተልዕኮ ማስፈፀሚያ የሆኑ)፣ተቋሞቻችን (የተሰጣቸውን ሀገራዊ ግዴታ መወ…	negative
ሻሸመኔ 2.2 ሚልዮን ብር ተከፍሎዋቸው ቅድስት ቤተክርስቲያንን ሊያቃጥሉ ሲሉ የተያዙ ግለሰቦች ትያዙ ግን ለምን ቤተ ክርስትያን ምን አደረገች ?እውነት የእ…	neutral
እናንተንም ጌታ ይመልሳችሁ! አይዞን እህቴ አንድ ቀን ቦሌ እንቀበላችሗለን	positive
የኢትዮጵያ ኤምባሲም በዋሽንግተን ታላቅ የሙዚቃ ድግስ ነበረው እናስ ታጋቾቹ ተለቀቁ ወይ ለማለት ያክል ነው! ?	neutral
አንገት እንጂ ደረት እዛ ሄደ እንዴ? ? ?♂️	neutral
የአምቦ ዩኒቨርስቲ ሴኔት የተለያዩ ውሳኔዎችን አሳለፈ:-	neutral
ማታ ችግር ነበር እንዴ ሰላምዬ ?	neutral
ዛሬ በደንብ ደግፉት ? ነገ ዞራቹ እንደ ውሻ ጩሑበት	neutral
አሁን አንቺም ሴት ነሽ ጥንባታም ዘረኛ መርዝሽን እየረጨሽ ባለጌ አሳዳጊ የበደለሽ	negative
ዲያቆናትና ጳጳስ መሆን የሚሹ ብቻ ናቸው ኑፋቄ ምን ማለት እንደሆነ ሚያውቁት	neutral
እንተዋወቃለን ወይ የሐበሻ ወንዶች ሐበሻ ሴቶችን ምን ያህል ያዉቃሉ ?	neutral
እኔ የበግ፣ የፍዬልና የበሬ ወጥ ለይቼ አላውቅም። ስጋ ወጥ is ስጋ ወጥ	neutral
ክቡርነቶ በየሄዱበት እያስከበሩን ነውና እግዚአብሔር የስልጣን ዘመንዎን የስኬትና የድል ያድርግሎት! ጌታ ከእርስዎ ጋር ይሁን!	positive
አብደዋል። ሊማሩ አይገባም። ወደየመጡበት ሁሉንም መመለስ ነው።	negative
እግዚአብሔር ያክብርህ አብያችን ማክበር ያስከብራል !	positive
እኔ የምለው ለምንድነው ግን በቲቪ ላይ አማርኛ ፊልም እያየን ልክ ማስታውቂያ ሲመጣ ድምፅ የሚጨምረው?	neutral
ክብር ለእግዚአብሔር በአርያም ይሁን ሰላምም በምድር ለሰውም በጎ ፈቃድ! የሉቃስ ወንጌል 2:14 እንኳን አደረሳችሁ:	neutral
ዜና: አብይ አህመድ ኢኳቶሪያል ጊኒ ሲገቡ በኢትዮጵያውያን አቀባበል ተደረገላቸው እናቴ: እንደው ፈርዶብን ዟሪዎች ነን የማንገባበት አገር የለም! እውነት አናሳዝንም ግን? ያልተሰደድንበት አገርስ የት ይሆን? ?	neutral
ያልገባኝ ነገር። አሁን ያለው መንግስት የአማራ መንግስት ነው እንዴ? የአማራ ህዝብ ሰልፍ ስለወጣ ብቻ የነሱን ጥያቄ እሚያዳምጠው። የአማራ ህዝብ ድምጽ እና ለቅሶ መቼ ሲሰማ አይተዋል?	neutral
ጌታ አይወልድም አይወለድም አምሳያም ቤጤ የለውም ሶ ኢሳ እየሱስ የአላህ መልክተኛ እና እሚወደው ባሪያው ወው ጌታ አደለም	neutral
ወደ ቺሊ አመጣኸው ግን ምንም ሩቅ የለም እወድሻለሁ ምንም እንኳን አስተርጓሚ ከእኔ ጋር ለመነጋገር ቢያስፈልግህም ያ ግን ይከናወናል ፣ አሁን ቀድሞውኑ ሩቅ ነበር…	neutral
አንተ ደግሞ ከፕሬዝዳንቱአ ቀጣይ ልትሆን ትችላለህ	positive
መቼ ነው የሚደገመው?	neutral
«የኢትዮጵያ ቴአትር እና ሥነፅሑፍ ታሪክ ከልደቱ እስከ ዕድገቱ - ቅጽ ፩» መፅሐፍ ምርቃት፡፡ ኢትዮጵያ ሆቴል አዲስ አበባ የመፅሐፉ የፊት ሽፋን (ዓመተ ምኅረቱን ልብ ይሏል) ፳…	neutral
ጥሬ ሥጋ በልቶ ማግሳቲና ልኡላዊት ሃገርን በመዉረር የራስን ያልሆነ መሬት መያዝ ሁለት የተለያዩ ነገሮች ነገሩ በተቃራንትክክል ሊሆን የሚቻል ይመስለኛል የኤርትራ ሕዝ…	neutral
በወለጋ ውስጥ ጦርነት የለም! ጦርነት የለው በመዋጮ ሰብሳብዎች ምላስ ና FB ላይ ነው ሽፍቶቹ ግን ከህዝባችን መሃል ይለቀማሉ እየገደሉ መኖር የለም።	positive
ክትክታ ደሞ እኔ አላውቅም?♂️	neutral
የአራተኛው ጣትሽ ቀለበት አይወድቅም ነበረ በጉልበት ወደቀብሽ አሉ በቀላሉ ለካስ ገላ ያከሳል ቃል ማጉደሉ ?	neutral
የኔ ሳይበላሽ ወር አለፈው። ቀላል ስኬት አይደለም ?	neutral
? እኔ እንኳን አልደረሰብኝም ዋናው ነገር እንጀራ እንዲ ተበጣጥሶ ይከብዳል ውበቱም ሞገስም የለውም ነው ፍሬ ሃሳቡ።	negative
ለእኛ ያስፈልጋል ?ሰላምዬ በይልኝ የተባረከ ይሁን? ?	positive
በጣም ብቸኛ ነኝ	positive
በአዲስ አበባ ከተማ በ831 ሚሊየን ብር ወጪ ዘመናዊ የትራፊክ መቆጣጠሪያ ማዕከል ህንጻ ግንባታ ለማካሄድ ከቻይናው የኮሙኒኬሽን እና ኮንስትራክሽን ካምፓኒ ጋር ስምምነት ተፈረመ፡፡(ኢ…	neutral
ጥያቄ 1 እግዚያብሄር በሁሉ ቦታ ካለ ለምን በሰማይ የምትኖር እያልን እንጸልያለን? 2 እግዚያብሔር በሁሉ ቦታ የሚገኝ ከሆነ ለምን ቤተ መቅደስ እንሰራለታለን።	negative
አሁን እያየሁት ነው . ስለ ህገመንግስቱ የተናገረው በፍፁም ውሸት ነው ?♂️	negative
የሷ ሰዓረ ስለተገደለባት እየሰጠችው ያለው ምላሽ የሚያስቀና ነው። Go Iran Go	neutral
ብሎክ ማድርግ መሸነፍ ነው ለማንኛው ናይ ናይ ጤና አዳሜ የሚለውን ዘፈን እያዳመጥሁ ነው	neutral
የብልጽግናን ፓርቲ ፊርማ ከፈረሙት መካከል የኦርቶዶክስ ተዋህዶ አማኞች የሉበትም የሚለው ክርክር ውሃ የሚያነሳ አይሆንም። ተቋም ውስጥ መስዋእትነት ለመክፈል በመዘጋጀትና ሶፋ ላይ ተቀ…	negative
እንዴት አንድ ትልቅ ህዝብ አንድ ግለሰብ ነፃ ያወጣኛል ብሎ ተኝቶ ይጠብቃል ?	negative
የጻድቅ መታሰቢያ ለበረከት ነው ?	positive
እግጅ በጣም ዓይነ ያወጣ ይሏል ይህ ነው:ህወህት ንብረቴን! የኢትዮጵያ ህዝብ ለመፋረድ ያመቸዋል:27 ዓመታት ነውየተመዘበረው! እያንዳንዱ የህወሀት አመራ…	negative
አብረን እንሠራለን ነዉ ያለዉ አሁን ራሡ ዩኒቨርስቲ ዉስጥ ያለዉ ግድያ መንግስት ከለላ ሠቶአቸዉ ነዉ እያረጉ ያሉት እስቲ ንገረኝ በኢ…	negative
ስለ ድርቁ ደግሞ ምን አገባቸው? ይሄ የውስጥ ጉዳያችን አይደለም? እንዴ?	neutral
የጉዞ ማስታወሻ፣ዓፋር በዓፋር የሚገፕው በኣለም ሞቃታማ ስራ ተብሎ የተሰየመው የኤርታዕሌ እሳተ ገሞራ ለማየት ፍቃድ ካላቸው የጉዞ ወኪሎች ውጪ መጓዝ ኣይመከርም.ጉዞው ጥንቃቄ የሚፈልግ…	neutral
ኤፍሬም ያሬድን ከቁም ነገር ወስደህ ከሆነ የዋህ ነህ ማለት ነው ያሬድ ማለት ከሰብሃዊነት ይልቅ ጓደኝነት የሚበልጥበት ሚዛኑን የሳተ ሰው ነው! እሱ እኮ ለበረከት ያለቀሰ ሰው ነው አስታውስ!	neutral
የኦሮሞ ፌድራሊስት ኮንግረስ ሊቀ-መንበር መረራ ጉዲና እና የፓርቲው አዲስ አባል ጃዋር መሐመድ፤ የኦሮሚያ ብሔራዊ ፓርቲን በመመሥረት ላይ የሚገኙት ብርጋዴር ጄኔራል ከማል ገልቹ እና…	neutral
እስከው አንተ ጎጥ ራስ በቁጭት ተገፋፍተህ እንኳን አደረሳችሁ ስላልን እኛም በቁጭት እንኳን አደረሰህ ብለነሃል። እናም ከእብደትህ ፈጣሪ ያድንህ	negative
ኑ እኛ ሰፈር እና እቺን አስገራሚ መኪና ወ ቤት ላሳያችሁ	neutral
በዛይን ወቅት የነበርው ዛሬ በቀላሉ እንዴት እንደተረሳ ግን ይገርማል። ገና አመት ሳይሞላው! ምን አይነት መዲያ ስራ ነው።	neutral
የዩክሬን አውሮፕላን በስህተት በሚሳይል መመታቱን ኢራን አመነች። ጉዳዩ የተነገራቸው አያቶላ አሊ ኻሚኒ ከጸጥታ ጥበቃ ባለሥልጣናት ካደረጉት ውይይት በኋላ መረጃው ይፋ እንዲሆን መወሰና…	positive
ቢያንስ መናገር ይችላሉ ትነኝጠግርእበ ዴንእ እና ከዚያ በፊት በጣም ረጅም ጊዜ ይሆናል ምረበነልአ ሩጥ ምጣበ ሱእ	neutral
እኔ እስካሁን ገርሞኛል፥ ያ መሪያቸው ውጪ ስለሆነ ግራ ተጋብተው ይሆናል	neutral
1. በኦሮሚያ ክልል ህግና ስርዓት ማስፈን አልተቻለም፤ 2. በብዙ የኦሮሚያ አካባቢዎች የባለስልጣናት ግድያ የእለት ተዕለት ዜና ነው፤ 3. ለማ ትኩሳቱን ላይ ሰቅሎታል፤ የጠሚ አብይ…	negative
አይገርምህም ያቺ ቡዳ እንኳን የማይበላት ልጅ ቆንጆ ተብዬ ተለከፍኩ ብላ ስትቀውጠው ናፍቆት እንባ ዱብ ዱብ ስትጫወት እንዳልነበር?♂️	negative
. all of you የባዮሎጂ አስተማሪዎቻችን እሄንን ቢሰሙ እራሳቸውን ያጠፉ ነበር?	negative
በሰኔ 15 ከፍተኛ የመንግሥት ባለሥልጣናት ግድያ ተጠርጣሪ ተከሳሾች ላይ ብይን ተሰጠ	neutral
በደሴ ከተማ በሚገኘው የወሎ ዩኒቨርሲቲ ቅጥር ግቢ በተቀሰቀሰ ግጭት አንድ ተማሪ ሲሞት ሁለት ሰዎች ቆሰሉ። ድንጋይ መወራወር ጭምር የታከለበት ግጭት መነሾ በግልፅ አልታወቀም?…	neutral
ስለዚህ በትዊተር ድምፅ ሰጪዎች የምርጫ ቅድመ ትንበያ ልትሰራ እንዳይሆን ብቻ ? የትዊተር ተጠቃሚዎችና መራጩ ሕዝብ አራምባና ቆቦ ናቸው ወዳጄ: ደግሞም ሚያዝያ 30 መስቀ…	neutral
ማነው ተገርፎ አኩርፎ በር ስር የቆዘመ	neutral
ስለ ቻይና ልዑካን የትግራይ ክልል መንግስት ወቀሳ	neutral
አሁን ያለው የኢኮኖሚ ሪፎርሙ እየተተገበረ ያለበት አቅጣጫ ባጭሩ.እነ IMF ዝለሉ ስሉን.እኛ.ምን ያክል? ከማለት አንድ ኢንች የዘለለ አይደለም! ይህችን ምስኪን ሀገር…	neutral
እረ ማሰብም አልፈልግም . የእኔ ጥያቄ ምንም ሚመክረው አንድም ወዳጅ አልነበረውም እንዴ	negative
እየዋሸ እንደሆነ ግልጽ ነው። ጥያቄው ምን ያክል የሚለው ነው።	neutral
ሲሉህ እሰማለሁ.ብዙዎች ሲበሉህ አያለሁ.ከዛሬ በኋላ ስምህ fried bread ይሆናል. ስምህ ማነው? ጮርናቄ	neutral
ከምርጫ ወረዳ ከፍ ብሎ ስላለው አደረጃጀትና ውክልና ንገረን	neutral
የሴራውን በዓል ምክንያት በማድረግ ትውልደ ሀላባዎች ከአጋሮቿ ጋር በሀዋሳ ከተማ በደማቅ ሁኔታ ተከብሯል፡፡	positive
የ2012 ዓ.ም ሀገራዊ ምርጫ ረቂቅ የጊዜ ሰሌዳን በተመለከተ ከባለድርሻ አካላት ጋር ውይይት እየተደረገበት ይገኛል። የባለድርሻ አካላት አስተያየትና ግብአት ይሰጡበታል ተብሎ እንደሚ…	neutral
በጋራ እንሰጣጥ የሚለው አማርኛ ምን ይመስልሃል ታድያ አንቴ?	neutral
እንደ አካባቢው ስያሜው ይለያያል፡፡ እኔ ያደኩበት አካባቢ ገባ ይባላል፡፡ ወደ መሀል ሀገር እና ምስራቅ ኢትዮጲያ ደግሞ ቁርቁራ ይሉታል፡፡	neutral
መልካም 2020 ለኢትዮጲያን ሁሉ!	positive
እሺ ሼፉ .ከኮመንትህ ተነስቼ ስላንተ ብገምት just like u did አስረድቶ ወይንም ተከራክሮ ማሳመን ሲያቅተው በስድብ ሚደበቅ ጭንጋፍ ሽል እንደሆንክ ነው ምገምተወ .just guessing	negative
? ሕፃን ተወልዶልናልና፥ ወንድ ልጅም ተሰጥቶናልና አለቅነትም በጫንቃው ላይ ይሆናል ስሙም ድንቅ መካር ኃያል አምላክ የዘላለም አባት፥ የሰላም አለቃ ተብሎ ይጠራል። (…	positive
ጌታ ሆይ. ምን እንደምል ሁላ አላውቅም . ለማንኛውም ስክሪን ሻት እድርጌዋለሁሁ. እህህ	neutral
አብቹ ይመችክ ምርጥ ሰው። ደና አድርገክ የፓለቲካ ጭዌውን ተጫውተካል። ገና ብዙ ነገር ትቀይራለክ።	neutral
አመት የሞጣ ቆሞጬ መሰጊድ የነኮ የሚያልቅበት ያርገዉ አላህ ይበቀላቸዉ	negative
መለየት እና መለያየት አልገባኝም ነበር . . . . ሞት ንፁህ ይመስለኝ ነበር - Adam Reta	neutral
ሌብነትን፡ሙሳናን፣ያለ፡እውቀት፡ስልጣን፡መያዝን፣ዋልታ፡እረገጥ፡አስተሰብን፣ልግመኛነትን፣ከሚፀየፈው፡አብይ፡ጋር፡ወደፊት!	positive
ኢትዮጲያ በአውሮፖውያን ቅኝ ግዛት ያልተገዛች ብቸኛዋ የጥቁሮች ኩራት የሆነች ሀገር ናት	positive
No one: Habeshas: ጸና ነሽ? እንደምን ነሽ? ሁሉም ሰላም ነው? አንቺስ ደና ነሽ?	neutral
መድሃኒታችን እየሱስ ክርስቶስ በቤተልሄም በተወለደ ጊዜ እኛ ኢትዮጵያውያን የዛሬ 200 ዘመን በቤተልሄም ተገኝተን ለተወለደው ህፃን የሰገድን፣ ወርቅ ያቀረብን፣ እጣን ያቀረብን፣ ከ…	neutral
ወኔ ያለው ነው የሌለው?	neutral
ህወሓት በመግለጫው፡ ከፌዴራል መንግስት ጋር የሚኖረው ግንኙነትም ህግና ህገ-መንግስትን መሰረት ያደረገ ብቻ እንደሚሆን እና ከዚህ ውጭ የሚኖር እንቅስቃሴ ተቀባይነት የለዉም ብሏል።…	neutral
ኦነግ፣ ኦፌኮ እና ኦብታ ጥምረት መሠረቱ። የሚበረታታ ነው!	positive
ሌሎች ክልሎች በተወዳዳሪነት የሚያድጉበት መልካም እድል ሊሆን ይችላል	neutral
እጅግ ምታስቀኝ እና ማልወዳት ጥያቄ ስልቅ ቁጥርሽኝ ምትል ነገር .	neutral
ለምን ሙሉዋን ይህችን ክሊፕ ከነኑዋንሷና ኮዷ አትተረጉሚልንም? የሕዝብ አንድነት ነው የተናገሩት መልዕክት?	neutral
ፋሽን ነው! ከከፍታ መውረድ ማለት ይህ ነው ልጅቷን የማትፈልገውን ድምፅ እንድታወጣ አስገደዳት?	negative
ኸረ ፈጣሪ ተመልከተን እንደወጡ መቅረት በረከት! ? እናት ምንኛ ታዝን? ፊታችን ላይ ድካም አይታ የሚጨንቃት እናት ሞታችንን ስትሰማ እምንኛ ታዝን?	neutral
በለው ! ታድያ በኢትዮጵያ ሰላም ኣለ የተባለው የት ኣለ:	negative
ምርጥ ስራ ነው አቤል	positive
የክርስቶስ መወለድን ዋዜማ ኮንሰርቶችን በመሳተፍና በጭፈራ ቤት፣ በመጠጥ በዝሙት ለማክበር ከተዘጋጀህ ተሳስተሀል።የክርስቶስ ልደት በዲያቢሎስ ቤት አይከበርም በእንግዳዏች ማደሪያ ቤት…	neutral
ወይ ጉድ! አውቆ አብድ ነው ባክህ	negative
ውድድሩ ከዘቀጡት ሳይሆን ህዝቡ ከሚጠብቀውና ከሚገባው አንፃር ቢሆን ያለበትን ደረጃ ለመናገር ይርዳል።	neutral
