tweet	label
Gskya ne Amma kaso mai yawa ma'aikatan Jaridune Sboda duk mai hankali bazai ga gidansa naci da wuta yakasa ihun neman taimako ba😎	negative
To ubangiji Allah ya sanya hannu acikin wannan lamari Ameen🤲	positive
Sa’ido da gulma yazama Sana'a , 👍👍allah biya ka #BOCmadaki	negative
Amin amin 😂😂 Jakin yaro ne	negative
Malam Abdulbaki dai yau babu kasuwa sosai 😀	negative
Allah ya raba ki da masu dogon hannu 😂😂😂😂	positive
Masha Allah acigaba da gashi muga waye zai gaji😁	positive
Gskiya anci kudin ku da makeup tabb 😣	neutral
Dole dan barauba kanwar naki 😂😂	negative
Yarfi kenan. Ke Abida biki wanke-wanke ba kika fito 😂😂😂😂	neutral
Kai wannan rashin son zaman lpy ne! 🤫	negative
To yanzun sokuke asakeshi ko me? Kuma yan #BBC yan tada fitinane wllh shida ya zalunci al ummar Annabifa? yamutu can😏	negative
To Aunty mai bleaching munjiya 😏😏	negative
Gashinan kamar mai matsala🤣🤣 daman ance duk masu kokarin nan akwai alamun tambaya. Allah ya kawo mai cigaba.	positive
Tab babu zuwa shakatawa kenan wasu, musamman jihar da take gefen hannun hagu😆😆	neutral
Babbar Hujjar daka riƙa kai wuƙar ƙugu da ita a lokacin da kake yawan campaign na neman ƙuri'ar talakawa ita ce "lamarin tsaro" sabi da haka ya zama dole mu tina maka🤷‍♂️	neutral
Waiyazubillah😂 mai ya dawo da shi kuma	neutral
Hakan zai taimaka ta fuskoki da dama✊🏻	positive
Idon ya fasa qaruwa ubansa ya daki hancin mom dinsa da muciya.Ina shaa Allah Kowa Allah zai hore masa kudin Siya😏	negative
Kai duniya ta lalace cin hanci har a SAUDIYYA 🤭🤭🤐🤐	negative
Anan kam bamu tare.👌	neutral
Mutane bazasu daina karya ba 🤔	negative
Fatima gwadabe kinyi kyau sosai 😬	positive
Lol😂😂nama zata time din sallah zaka ce😂😂😂	neutral
Ahayye💃💃💃dolene baban director dole kace wnan episode yafi burge ka sbd anyi show sosai. Allah yasaka mah rukayya dan tafadi gaskia dan Mahmud bashida liver na saka mace ta so shi, itakuma sumayya ta zirma da yawa sosai. Allah dai yabiya ka director💃💃	positive
Let her explain everything to me, rahama mai yasa kika ji kamar zaki mutu time din korona🤔🤔	neutral
Wani bangare kamarya 🤔🤔 wana bangare kenan?	neutral
Rashin iya buga tamola 😅	negative
Da Jawabinsa Da Rashin Yinsa Dik Dayane Aguna Gwandama Kar Yayi, Yarike Jawabinsa Nidai Abarni Naje Market 😁😁😁	negative
Allah ubangiji yakyauta yamana saukin matsalar kasarmu Nigerian kuma yaba mu shugabannin adulation🙏🙏🙏	positive
Allah ya kyauta sai mu ringa shiga jirgi kawai 😑	positive
Meyasa bazai koya a Nigeria ba? Kodan mu Naira muke kashewa ba dollar 💵 ba?	negative
Gaskiya nima daga yau, Hausana kadan kadan. 😂😂	neutral
Taji kana kiran 15b . I abun ba hauka bane, ko hanyar sata xubasu babbar riga suma 😂🤣	negative
Mutum tsofai tsofai dashi Amma ya iya sharara Qarya 🤔🤔🤔	negative
Kin hadu yan mata💯💯✔️🇳🇬	positive
🤣🤣🤣 ai babu script dama da ta kai real life story	neutral
Allah ya kaimu da rai da Lafiya😊 Can't wait⏳	positive
😀😀 kai jama'a Mudai anayi muna jin dadi🤣🤣	positive
Toh Allah yasa ku samu mutane sukai hamsin. Kefa fans dinki kauyawa ne, nan kuma birni ne🤣	positive
A wani garin? Dan ni ban ganeba, a lockdown din 😏😏😏 yaran aljanu dai kuka ciyar a kullan koh?	negative
Dan bakin ciki da bakin Hali 🤔🙄	negative
I'm here sir😅 ni inanan ai ido na biyu	neutral
Nima aunty ina son yin films xakiyi man hanya🤣😂😜😎	positive
Sai a basu kudi suzabi kasar dazasu je honey moon 🤗 Mukuma sai akara mana farashin shinkafa Hmm Allah ka iya mana	positive
Si bari muyi mudai😒	neutral
A kaisu ina kuma ❕🤔	neutral
Allah ya karawa Malam lafiya da duk wanda yake dauke da wannan cutar ta Covid19 🙏. The captain is Back 😄	positive
Idan Malam Musa ya maido Hassatu bai ma Baraka adalci ba, shi ne zai wani fake da bata haihuwa. Namiji idan yaso kara aure ya dinga hawa sama kenan ya na neman mafaka. Ni fa raina ma duk ya baci ya dagule😏😏😏	negative
😥😥😥 Gawuna Kayi Hakuri, Dole Sai An Sosa Bayan ka kaima	neutral
anya kuwa rahama kin damu da abinda akaiwa kuwa ana jimami amma kawaii tallata mati a zazzau kike 😂😂🤣🤣	neutral
Nawa Gwamnati takai gidansu wannan bawan Allah sakamakon jiya da 'yan ta'adda suka kasheshi haka kawai. Wani gudunmawa Gwamnati tayi dominshi a jiyan. Wallahi Arewa mu farka.🙏😭	negative
Ke ai kinjima da ganin irin wannan hukuncin a film ai 🤔🤭	neutral
Ki miqo mana shi nan mu ci mas uwa 😠😠	negative
allah yamasu albarka🧏🏻‍♀️	positive
Allah yajikanta da Rahama yasa Aljanna ce makomarta🙏 Allah yakyauta tamu intazomuna😭😭	positive
a rinka kashesu kawai watakila su daina, so dumb of him kuma wai shine shugabansu 🙄	negative
Chaii Devil 😈 get real partner in rahma Sadau Allah kashiryamu	positive
I dey tel u. Kinda making me lose hope for the system. Allah ya sauwaqa🤲	positive
Saboda anci Manchester ko duk damemu da wani posting 😏	negative
Meye abun bakin Cici bayan mu yamu ma kashe junanmu mukeyi 🤔 Kuma har"yanzu akwai masu kalan wannan fikirar.	negative
A'a zuwa yayi ya tsotsi bakinsa,yazata basirace ta lokonsu😂	neutral
Komai nashi daban ne el rufai kenan namu ba irin nasu bane baya likimo sai aiki bulldozer kenan💪💯	positive
Allah ya saka muku da Alkhairin sa ranar kiyama✨🙏🏾	positive
God bless you Sir ✊✊ Kuci gaba da wanke hannu Kawai Akai Akai ✋	positive
Sadau ba gashi 🤔👆	negative
😂😂😂Dawisu ae wannan government din kabi liman ne ko kachanza masallaci 😂😂	neutral
Aljuhun Babban riga 😂	neutral
Yaushe president muhammad buhari zaii aje mulki😥	neutral
Ahab shiyasa dakasa saisu yage😀😀	neutral
Mtseww 😗🙄 mun jima Muna jin wannan tatsuniyar, kawai mu gani a kasa🙅	negative
Allah ya sauke wlhy 😂😂😂	positive
Well done . Kudos to u guys 😊Aiki na kyau	positive
Wasa farin girki wannan lamari zai bada sugar 😜😜😜	positive
Innalillahi Wa inna ilaihi raji'uun Allah ka kawo mana dauki dan rahmarka😭😭😭	positive
Allah sarki talaka bawan Allah. Jirgin majalisar dinkin duniya yafi rayuwan Al’umma kenan🙄🙄. Toh Allah ya mana mai kyau🙏🏻	positive
Allah dai Yayi mana Sakayya 😒	positive
In ba a garin mashaya ba a ina tantabara take laifin duka😎🙄 kudai kawai kuce mana zaku yanka abin bauta kuci kwadayi ta tashi 🥰😢	negative
In sun ga dama a sa kare ko dan biri ma😡😠 abun da yake damun mutane daban abun da suke yi daban	negative
😂😂 haryanzu sunan nan da halinsu abin yazama jiki, Allah ya kyauta	negative
Me yasa baku dora wannan video tin chikin azumi ba sai yanzu da sallah ta wuche ❓	neutral
Yaushe zakuyi relocate din wuraren haska Wannan Film din #Mati_A_zazzau😊😄 kamar Katsina kaduna ds	neutral
barka kadai fatan alheri 👏👏👏	positive
Hmm nidai bakina da goro🏃‍♀️😅	neutral
Allah zai saka mana zakice, nima anyi min fin karfi na #250😟	negative
😂😂😂 Har Darajar Najeriya ta fadi Sbd Yawan cin bashi	negative
Hajiyar market wato komai nasayarwane 😂😂😂💔	neutral
Azumin gobe is now by choice 😎🤣	neutral
Qoow.anuna masu yanda bakin fata yafi farin fata hukunci🙄🙄💪💪	neutral
😂 BBC kuna da ban dariya.	neutral
Ai yadda bbchausa take iya gamsar da jama'a da Cikakkun labaran duniya kamar haka wamako zai kawo sokoto 2019 in sha Allahu 🙏	positive
Ba girinba tayi Kai👈	neutral
Victims abba ibrahim gwale, 😪	neutral
kozan iya shan ruwa dake 🍇🍉🍌🍍kamar haka	neutral
Jigawa kuna ruwa 😂	negative
Suna takura masa fa🤣	negative
😂😂😂abun kunya baya karewa	negative
Wata miya sai a makwabta! #Nancy🥰	neutral
Ake fadawa rigima!😆	neutral
Se amurka t bukata tukunna? Ji bakinsa🤣🤣🤣	negative
Allah ka tsare mu da zuriarmu, kamana maganin damuwanmu duniya da Lahira🙏	positive
🤣🤣 to su amare wuni ake ana yimusu kwalliya	neutral
Muma mun Lura masu shiga majalisa nijeriya yanzo,suna shiga ne don su sace mana arziki da kudaden kasa 🙄🙄🙄	negative
Wannan kuma gwamnatin kano qarya take domin iya jiya nasan anyi mutuwa a cikin gari kawai ta kai 40 🤔	negative
Mu yan zamu yi biki in sha Allah. 3 - 0 United basu shirya ba. Up the reds. 💪	positive
Al-jannah da kuma Lafiya da Arziki mai Al'barka 💗💗	positive
Akwai BUK ahh europe ne?koh na kano ake nufi 🤔	neutral
Munyarda d hakan. Amma dan Allah a daina yimana maganar LABARINA😠😠	neutral
: 🖕Wannan wani sabon jinsin kifi ne da aka gano a gabar tekun kudancin Australia. An kuma rada masa suna Mola mola.🐟🐟🐟 Shin wane suna ya dace da.	neutral
Looking gorgeous 😍 Rahama	positive
Ga yanda Bayern taga bayan Barcelona 🤣	neutral
Gaskiya mal. Aminu saira ka kofsa wa gayu wllhi, sae ka sanar 1hour b4 the film start mana. Yanxu ina da wata hanyar samun 3k this night saboda kawae inason na kalla #LABARINA yanxu kasa nayi asara biyu babu.😭😭😭	negative
Let all the lagos finish ba abinda ya damemu 🤷🏻‍♂️ Shekara 13 kenan ana kashe musulmai a arewacin Nigeria irinsu Maiduguri,yobe,kano,Zamfara,katsina,Adamawa ba dan iskan da yayi magana sai yanzu da abin yazo lagos	negative
Ahh wannan a kalli labarai koh dan ita 😂😂	neutral
Kudai kun iya gulma😂😂	negative
Tsinannu sunfara Insha Allah Nigeria 🇳🇬 tafi karfinsu Saide Allah	negative
Kuba hakuriba nabi hakuri dakudu bbu kafafuwa yafa iya maganar yara fa😏	negative
A Hada dasu aci ubansu ayi masu hukunci su aljannu 😳😳, you can see our country people ko, me ake nufi da hakan? She’s free ko mene anya kuwa kasan nan 🤔	negative
😂🤣🤣🤣 Kai kuma Editor wa kenan?	neutral
guy yau da Sa'a ka fito, na kai shekara uku ina posting pictures dinta on many events and occasions of her life ( birthdays, awards, and some hit movies she produce) amma wlh bata taɓa koda yi min like ba, though a Instagram ne 😢😢😢	neutral
Don Allah a dena tabamin sarkin waka fah 😎	positive
Allah Ya karawa wannan Gari Kariya da tsari da albarka. 🙏	positive
Ya Allah 🤲 ka karemu	positive
Allah yakai rahama kabarinsa Amin 🙏	positive
Allah yajikan Mallam, yakaramana hakurin rashin ka. Kuma ya amfanan damu koyarwanka. Yakai haske kabarinka😢	positive
masha Allah kin hadufa san kowa kinwanda yarasa ina yinki jaruma 💘💜	positive
Banza mara zuciya kawai mtcheew 😏😏	negative
Aah danwake aci😂🤣😅	neutral
🙆‍♂️ Broo. Lallai Rahma wato biki taba cemin bro ba amma Kina cewa bashari bro ko ni ya labarin tamu yan uwan takar 🤔	neutral
Nifa haushinki nakeji wallahi, in Naga hotonki Sai naji Raina yabace wallahi😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡	negative
Jagora anshiga bandaki 🤣🤣	neutral
Toh sai me😡? Dama Kwallo aikin Shedan neh	negative
Subhanallah Allah mun tuba Ya Allah karka kamamu da laifin da wasu wawayen cikinmu suka akata 😢😢	positive
Kai Bbc Na zare zariyar wandona nabi zariya da gudu!😳 yan wahala muna fama da matsalar tsaro ku damemu dawani kirari🤥	negative
Ko yaushe talakwa zasu Yi hankali oho?🙄	neutral
😀😀 Su mati a zazzau Antuno da Allah kenan yau	positive
Wayace Ku zaba BUHARI 😂😂😂😂😂😂😂😂😂	neutral
Lokacin dayace yana buqatar soyayyar laila saida nakasa zama naji kamar nashiga cikin tv din nafara suburbuda mishi tafi 😡har aka gama mamana tana mita da surutu kamar da gaske yafaru 😂😂	neutral
S.I unite Na corruption na magana😂	negative
Allah sarki uwata Allah gina Miki gida a chikin aljannatul fiddaus 😭🤲	positive
Na san za ayi gida da waje 😄	positive
Duniya juyi-juyi Inji kwado, America 🇺🇸 ta shiga wani hali, ALLAH ya kiyaye. 🙏	positive
Yan Jam bulo suna ruwa knn 😂	negative
Bakina da nama 😪😪	neutral
Babu wanda ya wuce Shugaba Buhari, amma a idanunsa abubuwan suka tabarbare 😥	negative
Allah yakara girma yasa kayi governors jahar Kano 🙏	positive
to allah yasa su zama mafi alkhari ga yan qasa👌👏	positive
ai kinsamu abinda zaki samu rahama😝	neutral
Can't wait. Kudu da Arewa taka ce 🎖️🥈	positive
Wuta direct 🔥 🔥, Allah ya kare mu	positive
Adamawa akwai gangsters gaskiya tractor 🚜 110 😂😂	neutral
Hahaha 😂😂😂 Kowa yasanta ai APC tsiyace	negative
Allah ya kara lafia da nisan kwana jikan Dabo. Ado yatafi Ado ya dawo. Allah yaji kan Baba👏	positive
“: Rooney: Angel Di Maria zai farfado ya suma kenan 😂	neutral
Kaji hadin fada 😁	negative
Mallam Ali nuhu koh Kai neh chiroki ya hadu da Kai ka shige mota ga gudu 🏃😂😂	neutral
Aine allh y hadani d irin Laila takamu d matukar Sona 😍	positive
Allah yaji qansa yamasa rahma 🙌🙏❤️	positive
Wannan ai shirme ne. Ina amfanin ilimin nashi. Gaskiya Ya bamu kunya. Fisabillahi🙅	negative
Kuna san yada masifa shegu 🙄😏	negative
Shawarma dayace wanda kow ya sani. A raba gadon nan a ba kowa nashi tunda kowa bada hakkin shi 😂😂	neutral
Mukam 😘ne kawai	neutral
Mufa ba zabar ka mukayi ka dinga yin Allah wadai ba! Muma duk zamu iya yin Allah wadai ai! Mun zabe ka ne ka kare mana rayukanmu da dukiyarmu cikin ikon Allah, ba ka zauna kana Allah wadai ba 😡	negative
yakamata abawa yan karota bindiga suma😂😂😂	neutral
🤣😜🤣😜Shirin ku ya rushe akan Afrika kenan 👌	negative
Mhm Allah yayi Mana karshe Mai Kyau ya Allah 🤲.	positive
Gaskia ne mai girma Gomna ✔️🙌	positive
Yau ranan bandaki na duniya kuma ranan matar 🤔	neutral
Efik - yaran calabar ta sa na fara manta hausa 😀	neutral
Muddin zaku dinga wannan shigar da 'ya'yan yahudawa suke ae dole a dinga yiwa 'ya'ya mata fyade😭😭	negative
Shi messi din dan wani gari ne 🙄	neutral
Masha Allah . Allah yayi halitta mai kyau a wannan gurin😍😍😍😍	positive
Bangane cewa yayi tir da rikice-rikice ba . Mu ma zamu iya cewa tir din ai 😏😏😏	negative
Ka naɗa sarakuna anje wajen taro ka sasu a kujerar baya ka nuna cewa a hukumance ba sarakuna bane kenan 🤣🤣🤣	negative
Ga Barcelona Hajiya, me zakiyi da Manchester? 😂😂😂	neutral
Allah Ya saka wa Mallam da alkhairi 😂🤣😂.	positive
Au dama bai san mi ya kamata yayi ba idan irin haka ta faru kuma yasa muka za6eshi ❓	neutral
Banda wannan lokacin🙄	neutral
A ina aka rubuta yau ne ranar harshen larabci ta duniya🤔	neutral
YDG: Fatan Alheri ga ita #JKFagge. Aje kuma aji da rainon jikoki 😄😁	positive
Sis hajiya Rahama Ina Gaisuwa ✋	positive
Allah ya gafarta masa,mun rasa sarakuna biyu acikin kwanakin nan a arewa😢	positive
Da kyau me ke faruwa❔❔❔	positive
Kapin ka fita kasar waje ball se ka buga topa division 3 2 1 premier sannan Nigerian league lokacin ka kusa shekara 35 😂 agajiye suke zuwa ne yawanci	neutral
Wai sarkin musulmi gaskiya anjii kunya😅😅😅	negative
Wlh abin tausayi inde kina da gaskiya ubangiji ya fitar da ke in kuma bahaka bane ubangiji ya karbi tubanki 😭😭😭	positive
Muna Godiya Kwarai #AMINU_SAIRA da Kuka farkar damu Ameen 🤲 ya Allah	positive
Abawa uwar amarya taci😂😂	neutral
Wannan gaskiya ne! Sai dai Yan kano a Twitter su dai kam, ka sa musu ciwon corona 😉	negative
To idan bamuyi musu karya ba mexa muyi muau😂	negative
Walhhy kuwa Allah dai ya bamu adalin shugaba mai adalci Amiin🙏🙏🙏	positive
Tinda ya hakura kema dole ki zauna a gida 😏😏	neutral
Obama kayi rawar gani sosai gaskia duniya za ta yi reshin Shugaba nagari, bamu San ya Amurka zata kasance ba idon ka sauka daga mulki 😭😭😭😭😭😭	positive
Tunda baba yace babu vacancy 😂😂	neutral
MASHA ALLAH 👍 Allah yayi masa jagora ameen	positive
Hmm😡 wannan maganar haka take Domin mu 'yan Arewacin haryanxu bamu gani a qasa ba. Ballantana aci ga wasu mukamai kuma😡 haka kuma wai sunan yaron mune🙈😂	negative
Hehh dattijo alfaharin talakka Muna nanunyi kasake maga me baka dubunsa wajen yin waqar😊😊😂	neutral
Domin Kallon Video Danna Wannan link 👇🏼👇🏼👇🏼👇🏼👇🏼	neutral
Hakan Ya Nuna Cewa Daman Bai Chan-Chanci Wannan Kujere Da Yake A Kai Ba🤷‍♂️ ALLAH Ya Kyauta Kawai	positive
Innalillahi wa inna ilaihir raji’un Allah ya amshi shahadar su🤲🏽	positive
Ae shknn tohm! Yah Allah kabamu halinsiya a hakan 🙏🏻	positive
Toh fa Yayi daidai Allah ya taimaka namu kalo🙄🙄	positive
Duk yan wane gari ne wadannan 🤪	neutral
Anan hotunan aljannu ne kuka saka😂	neutral
bbchausa yaushe zaizo Nigeria 😀😀	neutral
Hmm toh bama ce wani abuba amman dae toh🤔🤔	neutral
Buhariya masifa 😂taji wuya	negative
Ya Allah ka raba mu da dariyar Makiyi 🙂	positive
Wato Nigeria Shegiyace wlh wannan matsalar tsaron da kudancin Nigeria wata sabuwa drama siyasa ce 😂🤣	negative
Godiya muke Director 🙏	positive
Bamason tapping ayimana voyins 🙄	neutral
In kura na maganin zawo tayi wa kanta. Suma su kare kansu😏😏😏😏	negative
Toh ai sai a kirga mu gani in gaskiya ne 🤣	negative
Lol 😅kun gani ko? Tana kiranku jobless! Kuci gaba da shiga rayuwanta. You guys are stalking her too much.	negative
likafa taci gaba Andaina yinshi anan Kennan😆😆	neutral
Lalacewa ta kai inda ta kai 😐😑😑	negative
WALLAHI ☝KUJI TSORON ALLAH	positive
Wlh baku isaba baba ganduje zama daram nawani inconclusive 😂😂😎 farfesa yayi angama	negative
In Corona bata kashemu ba ƙaiƙayin jiki kau ya kashemu.🤓🥴🙄🤣🤪	negative
Yawan bashin da ake bin Najeriya ya kai tiriliyan 31 👉	neutral
Sama wannan karon VAR bata yiwa Liverpool adalci. Wannan magudin yayi yawa fa.🤩🤩🤩	negative
Kaji yayan maganu ycn bantaba sani bbc jahilai bane sae yau🥴🤣	negative
Gaskiya lukman masoyin asaline wnda kowata yarinya zataso tasamu kamanshi💃 Koda yake muhmud ya karkata gurin laila dama ance inda baki ya karkata	neutral
Saura namu (Nigeria) Mai ikirarin gaskiya 😎	positive
Ganduje mukeso ya hada da sarauta da gwamnatin .please Baba 🙏🏽	neutral
Gaffatta Mallam, Ya kaman a frame na farko Sigari ake Sha pa?🤣🤣	neutral
Baa bawa RMadrid PK ba 😂😂😂😂	neutral
Yaseen karyane, shaci fadi ne kawai 😡	negative
Kadan kenan ya fara gani 👀👀	negative
Sun zamo matsiyata kenan 😂	negative
Budurwa Kuma? Ana shege a wata kasa😂😂😂😂😂😂	negative
Sai dai kuma ma rasa amfani ga "yan qasar. Ku kadai ne kuke taimakawa masu qaramin qarfi. Allah ya saka da alkhairi aunty Rahma 👍👍	positive
Mu abinda mukeso kuyi kawai kusa baki wnn karfar ya sauka daga mulki bazai iya ba wlh ya haqura kawai dan allah 🙏🏽	negative
Kamar da gaske suye ne kuma boko haram bayan su wadan da suka dauki nauyin nasu, dallah yanxu fa mungane gomnati itace boko haram😎😗	negative
Ya kamata Ramatu wannan ya zama darasi a gareku 👌👌👌🙏	neutral
Dama ai su obasanjo ai sune masu zanga zangar😒#munsankomai	negative
Koh kunya babu🤔	negative
Harda kasar masar 😂	neutral
Ton muma haka 😗	neutral
My Nigeria people🇳🇬kenan Allah ya bamu zaman lpy a kuda yaushi🙏🏻	positive
Ya gaya musu cewe yunwa ta addabi al'ummar kasatai, a tallafawa kasar abin yafi karfinta🙏	negative
Toh Allah ya raba mu da mugun ji da mugun gani🙏	positive
Stay safe Rahama ❤️💡	positive
Alhamdulillah yau dai naga malami nah🥰🥰	positive
wanda hakan yayi sanadiyar tsayar da ɗaukar shirin kacokam. Masu shirin (Producers) sun nemi da su canza jarumar, shi kuma wanda ya ɗau nauyin shirin (Executive Producer) yace sam baiyarda ba, wanda shi yayiwa lamarin kallon wani tuggu aka shiryo ma. 👇	neutral
Woww lol,harda Rahma ashe.amma wanda kika sawa wannan sunan yaji dadinsa.not bad name 👍🏽😉😊	positive
Allah sarki 😭 Muhammad buhari wlh ina tausaya maka hakkin dan Adam akan Allah ya yafe maka 🙏 ysa sauran Allah al'umma suma su yafe maka 🙏 🙏	positive
😂😂😂 Har da Zeesu? Muna jira a zo a wanke kai.	neutral
Malam saira❤ kana kokari sosai wlh allah yakara basira Sannan aita hakuri da masoya kasan dan adam duk yadda Kayi baka iyamai allah yashige mana gaba sir🙏	positive
Toh wannan su ta shafa masu kallo. Mudai ya batun Buhari ah London neh🤔🤔🤔😲😲😲	neutral
😂😂😂😭💔 akwai yan iska dayawa	negative
Masha'Allah Alhamdulillah. Allah Ubangiji ya Kaara mata daukaka da kariya🤲	positive
Ya banga kano aciki ba🙄🙄akwai Dala da Goron dutse akwai km gidan Zoo🤭🏃‍♀️🏃‍♀️🏃‍♀️	neutral
Raba kafa kuma ai sai dai kada a kara 😁😅	neutral
Ki roki Allah gafara baki roki mutane ba mutane Zero ne nemi afuwar Allah ki bar abun da zesa Allah yai fushi dake l🙏	positive
Omo see hanci 🤔🤔🤔 Barakallah	positive
Zan sha mamaki mana😂	neutral
Mun koyi kallon dadin da kwana casa in da labarina da ammasco libricant😜🤩	neutral
Wai "Hambarar Da Gwamnatinsa" 🤣🤣🤣	negative
Sai mun kaisu kabari da yunwa don iyayen su, en iska yayan kazaman mutane kawaii. don Allah kar ajanye blockage till they learn how to apologize and respect northern ppls.😎	negative
Wa yake ta shagali biki a wannan Hali da ake ciki💔. Allah ya basu zaman lafiya.	positive
Hhh😂😂 toh was yace masa tazo najeriya	neutral
Malamai magada ANNABAWA, dai dai ne Mallam. ALLAH yasa hakan shine mafi alheri Amin 🤲	positive
Ai Messi yagama kafa tarihi 😂	neutral
Za'a ci kwakwa 🤔🤔🤔	negative
A zauna a gida a wanke hannu, idan an kuma jin yunwa a sake wanke hannu. 😂	negative
Good work Allah ya biya🙏	positive
😂😂😂 yau kuma, nine fa Oga	neutral
😂😂😂😂😂 Mufa a kudu ba'a Kiran Rano da sunnan sa hakkan nan, Sai dai ace Alhaji Rano	neutral
anfara yiwa rahama yawaa fa. jaybe yasamu 5k innsa, ga wannan ma. Nima I'm a secret admirer please 😂. Send me 3million	neutral
Allah ya ja kwanan Baba. 🙏	positive
Haba rahamatu kina 'yer lanjeriya kuma haifen kaduna ma kina son wani chan da baima kula dakeba.kigama iyayinki a zo ayi da Ado 😆😆😆 aguwar	neutral
Masha allahu sarki ina miko gaisuwata fatan alkhairi 🙏	positive
Kemadai kibi a hankali karki janyowa kanki magana pls 🙏 domin ke bakida matsala kinji hajiya fati	positive
TO MENENE ACIKIN WANNAN GWAMNATI INBANDA XALINCI DA KARYA DAKUMA YAUDARA, HAKIKA WANNAN GWAMNATIN AXXAKIMAICE MAKIYA ALLAH KAI TIR. DAWANNAN BAQAR GWAMNATI. 🚶🚶🚶	negative
Wai shin baku da labarai neh? 🤔🤔😏😏	neutral
Sun farka daga bacci knn😏	neutral
Hmm toh gamu ga yan iska 🚶🚶	negative
Allah ka kawo muna karshensu a doron kasa.shine addu ar mu insunfi karfii hukuma basu fi karfin allah (s.w.a.😭😭😭 shi zaiyi muna maganinsu.	positive
Toh shi ina ruwanshi? 🙆	negative
Mutanen nan sun haukace wallahi😃	negative
Ba'a boye duwawu😂	neutral
Kampanin COLGATE suka dauki nauyin kawo muku😄😄	neutral
Ni wlhi kunya ma nike ji yanzu idan ina ganin buhari a matsayin shugaban kasa wai kuma dan jaha ta😥, Allah yaji kan yar'adua	positive
Allah sarki gaskiya munyi Rashi Allah yai Masa rahama 🙏🤲	positive
Allah ya jikan shi da rahama💙🇳🇬❤️🙏	positive
Hakorin Murnan hawan buhari Mulki. shezeyi ehun achire shi😂😋😋	neutral
Amin y hayyu y Qayyum. Aunty idan na fara nawa zan iya Zuwa shan ruwa gurinke . Say something 🙏	positive
Wannan karya da yawa take😂😂😂😂	negative
And rahama sadau turn to something else. basai na fada ba🤣	neutral
ta janye yajin aiki 💪	neutral
Dama jira aki ya rasu kawai a samu wani ya maye gurbin shi 😒😒😒	neutral
Kar a gaji dai da wanke hannu Da sauran lokaci 😂	neutral
Ameen ya rabb! 🙏🏼 All the best Hajjaju.	positive
Tun muna da Hope bamu baka 1k din bane sai yanxu? Dis Rarara na nonsense😒	negative
